tukey_lambda;shrinkage_alpha_0;shrinkage_alpha_1;knn_k;kmeans_k;last_task_accuracy;last_task_accuracy_name1;last_task_accuracy_name2;last_task_accuracy_name3;average_last_task_accuracy;average_accuracy_name1;average_accuracy_name2;average_accuracy_name3;average_of_average_accuracy
0,426125531097545;1,00603463646303;1,31322254810227;1;1;53,1700019836425;53.17000198364258;53.04999923706055;52.57999801635742;52.93333307902018;60.1059513092041;60.627367655436196;59.83953094482422;60.1909499698215
0,426304562510162;1,00245947510194;1,31383134851572;1;1;53,1599998474121;53.15999984741211;53.02999496459961;52.59000015258789;52.92666498819987;60.10095024108887;60.6095225016276;59.8469123840332;60.185795042249886
0,426413797434711;1,00223953787575;1,31298586376597;1;1;53,1499977111816;53.14999771118164;53.02999496459961;52.59999465942383;52.92666244506836;60.09296798706055;60.6095225016276;59.86100323994955;60.187831242879234
0,426200730547244;1,00702490926232;1,32026095210056;1;1;53,1399955749511;53.13999557495117;53.03999710083008;52.6099967956543;52.929996490478516;60.097015380859375;60.617207845052086;59.854574839274086;60.18959935506185
0,416053388181256;1,01629608306696;1,35877083665874;1;1;53,1199989318847;53.119998931884766;53.15999984741211;52.53999710083008;52.939998626708984;60.048757553100586;60.71841049194336;59.79101053873698;60.18605952792697
