shrinkage_alpha_0;shrinkage_alpha_1;knn_k;kmeans_k;last_task_accuracy;accuracy_task_1_name1;accuracy_task_1_name2;accuracy_task_1_name3;accuracy_task_2_name1;accuracy_task_2_name2;accuracy_task_2_name3;accuracy_task_3_name1;accuracy_task_3_name2;accuracy_task_3_name3;accuracy_task_4_name1;accuracy_task_4_name2;accuracy_task_4_name3;accuracy_task_5_name1;accuracy_task_5_name2;accuracy_task_5_name3;accuracy_task_6_name1;accuracy_task_6_name2;accuracy_task_6_name3;accuracy_task_7_name1;accuracy_task_7_name2;accuracy_task_7_name3;accuracy_task_8_name1;accuracy_task_8_name2;accuracy_task_8_name3;accuracy_task_9_name1;accuracy_task_9_name2;accuracy_task_9_name3;accuracy_task_10_name1;accuracy_task_10_name2;accuracy_task_10_name3;last_task_accuracy_name1;last_task_accuracy_name2;last_task_accuracy_name3;average_last_task_accuracy;average_accuracy_name1;average_accuracy_name2;average_accuracy_name3;average_of_average_accuracy
9,97757992252043;0;1;1;63,71357346;83.196044921875;82.7018051147461;81.21910858154297;79.08256530761719;78.7155990600586;76.51376342773438;74.99999237060547;72.99999237060547;72.11764526367188;72.64110565185547;72.12408447265625;71.6932373046875;69.52580261230469;68.75871276855469;69.7350082397461;67.24090576171875;66.74870300292969;67.15887451171875;66.75874328613281;66.22928619384766;66.32135772705078;65.89397430419922;65.93428039550781;65.3497314453125;65.17285919189453;65.24602508544922;64.47777557373047;64.17984771728516;64.32972717285156;63.71357345581055;64.17984771728516;64.32972717285156;63.71357345581055;64.07438278198242;70.86918411254882;70.3788215637207;69.83000755310059;70.35933774312338
10;0;1;1;63,696922302246;83.196044921875;82.7018051147461;81.21910858154297;79.08256530761719;78.7155990600586;76.51376342773438;74.99999237060547;72.99999237060547;72.11764526367188;72.64110565185547;72.12408447265625;71.6932373046875;69.52580261230469;68.75871276855469;69.7350082397461;67.24090576171875;66.74870300292969;67.15887451171875;66.75874328613281;66.22928619384766;66.32135772705078;65.89397430419922;65.93428039550781;65.3295669555664;65.17285919189453;65.22773742675781;64.45948791503906;64.17984771728516;64.31307220458984;63.696922302246094;64.17984771728516;64.31307220458984;63.696922302246094;64.0632807413737;70.86918411254882;70.3753273010254;69.82449722290039;70.35633621215821
10;4,83535443413933;1;1;63,6802673339843;83.196044921875;82.7018051147461;81.21910858154297;79.08256530761719;78.7155990600586;76.51376342773438;74.99999237060547;72.99999237060547;72.11764526367188;72.64110565185547;72.12408447265625;71.6932373046875;69.52580261230469;68.75871276855469;69.7350082397461;67.24090576171875;66.74870300292969;67.15887451171875;66.75874328613281;66.22928619384766;66.32135772705078;65.89397430419922;65.93428039550781;65.3295669555664;65.17285919189453;65.22773742675781;64.44119262695312;64.17984771728516;64.32972717285156;63.680267333984375;64.17984771728516;64.32972717285156;63.680267333984375;64.0632807413737;70.86918411254882;70.37699279785156;69.82100219726563;70.355726369222
9,95996184036615;0,0207101462384492;1;1;63,7135734558105;83.196044921875;82.7018051147461;81.21910858154297;79.08256530761719;78.7155990600586;76.51376342773438;74.99999237060547;72.99999237060547;72.11764526367188;72.64110565185547;72.12408447265625;71.6932373046875;69.52580261230469;68.75871276855469;69.7350082397461;67.24090576171875;66.74870300292969;67.15887451171875;66.75874328613281;66.22928619384766;66.32135772705078;65.89397430419922;65.93428039550781;65.3497314453125;65.19114685058594;65.24602508544922;64.47777557373047;64.17984771728516;64.32972717285156;63.71357345581055;64.17984771728516;64.32972717285156;63.71357345581055;64.07438278198242;70.87101287841797;70.3788215637207;69.83000755310059;70.35994733174643
10;10;1;1;63,6636123657226;83.196044921875;82.7018051147461;81.21910858154297;79.08256530761719;78.80734252929688;76.51376342773438;74.99999237060547;73.05882263183594;72.17646789550781;72.64110565185547;72.12408447265625;71.650146484375;69.52580261230469;68.75871276855469;69.70014190673828;67.24090576171875;66.74870300292969;67.13153076171875;66.73572540283203;66.16021728515625;66.29833984375;65.85365295410156;65.89397430419922;65.3295669555664;65.1545639038086;65.19114685058594;64.42290496826172;64.14654541015625;64.29641723632812;63.663612365722656;64.14654541015625;64.29641723632812;63.663612365722656;64.03552500406902;70.8576904296875;70.3741226196289;69.8105583190918;70.34745712280274
