tukey_lambda;shrinkage_alpha_0;shrinkage_alpha_1;knn_k;kmeans_k;last_task_accuracy;accuracy_task_1_name1;accuracy_task_1_name2;accuracy_task_1_name3;accuracy_task_2_name1;accuracy_task_2_name2;accuracy_task_2_name3;accuracy_task_3_name1;accuracy_task_3_name2;accuracy_task_3_name3;accuracy_task_4_name1;accuracy_task_4_name2;accuracy_task_4_name3;accuracy_task_5_name1;accuracy_task_5_name2;accuracy_task_5_name3;accuracy_task_6_name1;accuracy_task_6_name2;accuracy_task_6_name3;last_task_accuracy_name1;last_task_accuracy_name2;last_task_accuracy_name3;average_last_task_accuracy;average_accuracy_name1;average_accuracy_name2;average_accuracy_name3;average_of_average_accuracy
0,436200953133835;1,07416970867049;1,60204535557653;6;30;53,1199989318847;68.5199966430664;69.63999938964844;68.68000030517578;62.91666793823242;64.76666259765625;63.93333053588867;60.95713806152344;61.242855072021484;61.0428581237793;58.54999923706055;58.45000076293945;57.47500228881836;55.68888854980469;55.75555419921875;54.77777862548828;53.119998931884766;52.77999496459961;52.38999557495117;53.119998931884766;52.77999496459961;52.38999557495117;52.76332982381185;59.95878156026205;60.439177831014;59.71649424235026;60.03815121120877
0,442138631099548;1,16996041393765;1,73451252573518;6;38;53,0999946594238;68.54000091552734;69.47999572753906;68.65999603271484;62.96666717529297;64.9000015258789;63.83333206176758;61.19999694824219;61.0;60.92856979370117;58.76250457763672;58.45000076293945;57.3125;55.68888854980469;55.888893127441406;54.622222900390625;53.119998931884766;52.89999771118164;52.02000045776367;53.119998931884766;52.89999771118164;52.02000045776367;52.679999033610024;60.046342849731445;60.43648147583008;59.562770207722984;60.015198177761505
0,43466991622816;1,06444597287461;1,60680687607184;6;30;53,0699958801269;68.45999908447266;69.63999938964844;68.6199951171875;62.88333511352539;64.81666564941406;63.900001525878906;60.871429443359375;61.28571701049805;60.95713806152344;58.51250457763672;58.51250457763672;57.437503814697266;55.644447326660156;55.78888702392578;54.79999923706055;53.06999588012695;52.78999710083008;52.40999984741211;53.06999588012695;52.78999710083008;52.40999984741211;52.75666427612305;59.906951904296875;60.47229512532552;59.687439600626625;60.02222887674967
0,461231715489097;1,15660431693558;1,63517577311233;6;42;53,0200004577636;68.54000091552734;69.37999725341797;68.75999450683594;62.80000305175781;64.80000305175781;64.13333129882812;61.0;60.871429443359375;60.857139587402344;58.54999923706055;58.32500457763672;57.412506103515625;55.522220611572266;55.74444580078125;54.722225189208984;52.96999740600586;52.81999588012695;52.209999084472656;52.96999740600586;52.81999588012695;52.209999084472656;52.666664123535156;59.89703687032064;60.323479334513344;59.68253262837728;59.967682944403755
0,46112726637441;1,15610767908617;1,63381244964071;6;42;53,0200004577636;68.54000091552734;69.36000061035156;68.75999450683594;62.80000305175781;64.80000305175781;64.11666870117188;61.0;60.857139587402344;60.857139587402344;58.54999923706055;58.312503814697266;57.412506103515625;55.522220611572266;55.733333587646484;54.722225189208984;52.97999954223633;52.810001373291016;52.20000076293945;52.97999954223633;52.810001373291016;52.20000076293945;52.663333892822266;59.89870389302572;60.31216367085775;59.6780891418457;59.96298556857639
