trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1;tukey_lambda
3989;63,60;47;4;0,82;1,47;0,42
3727;63,59;47;4;0,85;1,51;0,43
3914;63,59;47;4;0,85;1,53;0,43
3915;63,59;47;4;0,85;1,53;0,43
2614;63,58;45;4;0,84;1,65;0,42
3722;63,58;47;4;0,85;1,51;0,43
3726;63,58;47;4;0,85;1,51;0,43
3892;63,58;47;4;0,85;1,53;0,43
3902;63,58;47;4;0,85;1,53;0,43
3908;63,58;47;4;0,85;1,53;0,44
3909;63,58;47;4;0,85;1,53;0,43
3910;63,58;47;4;0,85;1,53;0,43
3911;63,58;47;4;0,85;1,53;0,43
3912;63,58;47;4;0,85;1,53;0,43
3913;63,58;47;4;0,85;1,53;0,43
3916;63,58;47;4;0,85;1,53;0,43
3957;63,58;47;4;0,83;1,48;0,42
3967;63,58;47;4;0,83;1,48;0,42
3903;63,57;47;4;0,85;1,53;0,44
3905;63,57;47;4;0,85;1,53;0,44
3906;63,57;47;4;0,85;1,53;0,43
3917;63,57;47;4;0,85;1,52;0,43
3918;63,57;47;4;0,85;1,52;0,43
3921;63,57;47;4;0,85;1,53;0,44
3930;63,57;47;4;0,84;1,50;0,43
3966;63,57;47;4;0,83;1,48;0,42
3889;63,56;47;4;0,85;1,53;0,43
3896;63,56;47;4;0,86;1,52;0,43
3898;63,56;47;4;0,86;1,52;0,43
3899;63,56;47;4;0,86;1,52;0,43
3907;63,56;47;4;0,85;1,53;0,44
3919;63,56;47;4;0,86;1,52;0,43
3972;63,56;47;4;0,82;1,47;0,42
1626;63,55;47;4;0,87;1,65;0,43
2608;63,55;45;4;0,84;1,65;0,42
2609;63,55;45;4;0,84;1,65;0,42
2610;63,55;45;4;0,84;1,65;0,42
2611;63,55;45;4;0,84;1,65;0,42
2612;63,55;45;4;0,84;1,65;0,42
3900;63,55;47;4;0,86;1,52;0,43
3926;63,55;47;4;0,83;1,52;0,43
3977;63,55;47;4;0,83;1,47;0,42
2602;63,54;45;4;0,83;1,65;0,42
2603;63,54;45;4;0,83;1,65;0,42
2613;63,54;45;4;0,84;1,65;0,42
3539;63,54;47;4;0,86;1,52;0,42
3545;63,54;47;4;0,84;1,52;0,42
3546;63,54;47;4;0,85;1,52;0,42
3956;63,54;47;4;0,82;1,49;0,42
3964;63,54;47;4;0,82;1,49;0,42
3965;63,54;47;4;0,82;1,49;0,42
6691;63,54;45;4;0,91;1,63;0,41
1149;63,53;47;4;0,88;1,39;0,39
1625;63,53;47;4;0,87;1,65;0,43
2593;63,53;45;4;0,84;1,65;0,42
2594;63,53;45;4;0,84;1,65;0,42
2595;63,53;45;4;0,84;1,65;0,42
2596;63,53;45;4;0,84;1,65;0,42
2597;63,53;45;4;0,84;1,65;0,42
2598;63,53;45;4;0,84;1,65;0,42
2599;63,53;45;4;0,84;1,65;0,42
2600;63,53;45;4;0,84;1,65;0,42
2601;63,53;45;4;0,83;1,65;0,42
2604;63,53;45;4;0,83;1,65;0,42
2605;63,53;45;4;0,83;1,65;0,42
2606;63,53;45;4;0,83;1,65;0,42
3687;63,53;47;4;1,09;2,00;0,35
3717;63,53;47;4;1,09;2,00;0,35
3925;63,53;47;4;0,84;1,55;0,44
3953;63,53;47;4;0,82;1,49;0,42
3955;63,53;47;4;0,82;1,49;0,42
3958;63,53;47;4;0,82;1,49;0,42
3976;63,53;47;4;0,82;1,48;0,42
1338;63,52;47;4;1,04;2,00;0,35
1339;63,52;47;4;1,04;2,00;0,35
1340;63,52;47;4;1,04;2,00;0,35
1341;63,52;47;4;1,04;2,00;0,35
1453;63,52;47;4;0,95;1,41;0,35
2588;63,52;45;4;0,84;1,65;0,42
2589;63,52;45;4;0,84;1,65;0,42
2591;63,52;45;4;0,84;1,65;0,42
2592;63,52;45;4;0,84;1,65;0,42
3537;63,52;47;4;0,86;1,52;0,42
3662;63,52;47;4;0,86;1,51;0,42
3920;63,52;47;4;0,87;1,51;0,43
3929;63,52;47;4;0,84;1,57;0,44
3931;63,52;47;4;0,88;1,50;0,43
3969;63,52;47;4;0,82;1,49;0,42
3975;63,52;47;4;0,81;1,48;0,42
7702;63,52;46;4;0,83;1,41;0,43
1134;63,51;47;4;0,85;1,31;0,39
1221;63,51;47;4;0,83;1,56;0,40
1222;63,51;47;4;0,83;1,56;0,40
1223;63,51;47;4;0,83;1,57;0,40
1224;63,51;47;4;0,83;1,57;0,40
1227;63,51;47;4;0,80;1,54;0,39
1269;63,51;47;4;0,92;1,71;0,38
1270;63,51;47;4;0,92;1,71;0,38
1271;63,51;47;4;0,92;1,71;0,38
1272;63,51;47;4;0,92;1,71;0,38
1273;63,51;47;4;0,92;1,71;0,38
1274;63,51;47;4;0,92;1,71;0,38
1280;63,51;47;4;0,97;1,72;0,39
1342;63,51;47;4;1,05;2,00;0,34
1452;63,51;47;4;0,95;1,41;0,35
3191;63,51;47;4;0,87;1,54;0,40
3488;63,51;47;4;1,03;2,00;0,38
3540;63,51;47;4;0,86;1,52;0,42
3673;63,51;47;4;1,09;2,00;0,35
3922;63,51;47;4;0,87;1,51;0,43
3923;63,51;47;4;0,87;1,51;0,43
3924;63,51;47;4;0,84;1,55;0,44
3933;63,51;47;4;0,89;1,50;0,43
3934;63,51;47;4;0,89;1,50;0,43
3961;63,51;47;4;0,81;1,50;0,42
5345;63,51;47;4;0,82;1,33;0,36
5400;63,51;47;4;0,84;1,43;0,38
5401;63,51;47;4;0,84;1,43;0,38
7729;63,51;46;4;0,83;1,41;0,43
1114;63,50;47;4;0,84;1,29;0,40
1133;63,50;47;4;0,85;1,31;0,39
1225;63,50;47;4;0,83;1,58;0,40
1228;63,50;47;4;0,80;1,54;0,39
1275;63,50;47;4;0,92;1,71;0,38
1343;63,50;47;4;1,05;2,00;0,34
1345;63,50;47;4;1,05;2,00;0,34
3209;63,50;47;4;0,91;1,77;0,40
3211;63,50;47;4;0,91;1,77;0,40
3422;63,50;47;4;0,97;1,77;0,39
3423;63,50;47;4;0,97;1,77;0,39
3521;63,50;47;4;1,05;2,00;0,38
3601;63,50;46;4;0,93;1,53;0,40
3623;63,50;47;4;1,10;2,00;0,34
3659;63,50;47;4;1,10;2,00;0,34
3841;63,50;47;4;1,09;2,00;0,34
3927;63,50;47;4;0,88;1,50;0,43
3960;63,50;47;4;0,81;1,50;0,42
3978;63,50;47;4;0,89;1,47;0,42
4764;63,50;46;4;0,88;1,45;0,41
5019;63,50;47;4;0,85;1,44;0,38
5026;63,50;45;4;0,83;1,44;0,41
5046;63,50;45;4;0,89;1,65;0,43
5070;63,50;47;4;0,84;1,42;0,38
5471;63,50;47;4;0,87;1,37;0,41
5708;63,50;46;4;0,90;1,45;0,41
6591;63,50;46;4;0,86;1,43;0,42
7076;63,50;47;4;0,84;1,35;0,42
1229;63,49;47;4;0,80;1,54;0,39
1230;63,49;47;4;0,80;1,54;0,39
1294;63,49;47;4;1,05;2,00;0,37
1344;63,49;47;4;1,05;2,00;0,34
1358;63,49;47;4;1,01;1,76;0,35
1359;63,49;47;4;1,01;1,76;0,35
1375;63,49;47;4;0,95;1,76;0,35
2452;63,49;47;4;0,93;1,66;0,44
2587;63,49;47;4;0,82;1,64;0,41
2952;63,49;47;4;0,87;1,61;0,41
2953;63,49;47;4;0,87;1,61;0,41
3318;63,49;47;4;0,85;1,63;0,43
3406;63,49;47;4;0,96;1,76;0,39
3408;63,49;47;4;0,96;1,76;0,39
3413;63,49;47;4;0,96;1,77;0,39
3414;63,49;47;4;0,96;1,77;0,39
3433;63,49;47;4;0,98;1,78;0,39
3441;63,49;47;4;0,98;1,78;0,38
3465;63,49;47;4;1,04;2,00;0,38
3534;63,49;47;4;1,08;2,00;0,37
3575;63,49;47;4;1,09;2,00;0,37
3579;63,49;47;4;1,09;2,00;0,38
3644;63,49;47;4;0,85;1,75;0,39
3646;63,49;47;4;0,85;1,75;0,39
3885;63,49;47;4;1,09;2,00;0,38
3928;63,49;47;4;0,83;1,52;0,43
3968;63,49;47;4;0,89;1,47;0,42
3973;63,49;47;4;0,89;1,47;0,42
4328;63,49;47;4;1,00;2,00;0,35
4590;63,49;46;4;0,91;1,48;0,41
4987;63,49;47;4;0,85;1,44;0,38
5020;63,49;45;4;0,82;1,44;0,41
5025;63,49;45;4;0,82;1,44;0,41
5118;63,49;45;4;0,81;1,43;0,41
5353;63,49;47;4;0,94;1,42;0,33
5381;63,49;47;4;0,93;1,68;0,36
5394;63,49;47;4;0,85;1,45;0,37
5413;63,49;46;4;0,85;1,42;0,41
6368;63,49;45;4;0,90;1,65;0,42
6885;63,49;45;4;0,89;1,58;0,41
7040;63,49;46;4;0,86;1,43;0,42
7138;63,49;47;4;0,88;1,72;0,43
1081;63,48;47;4;0,86;1,12;0,43
1112;63,48;47;4;0,84;1,29;0,40
1113;63,48;47;4;0,84;1,29;0,40
1132;63,48;47;4;0,85;1,31;0,39
1261;63,48;47;4;1,02;2,00;0,38
1265;63,48;47;4;1,02;2,00;0,37
1304;63,48;47;4;0,93;1,70;0,36
1346;63,48;47;4;1,05;2,00;0,34
1347;63,48;47;4;1,05;2,00;0,34
1367;63,48;47;4;0,97;1,76;0,35
1454;63,48;47;4;0,95;1,41;0,35
2454;63,48;47;4;0,93;1,66;0,44
2456;63,48;47;4;0,93;1,66;0,44
2457;63,48;47;4;0,93;1,66;0,44
2458;63,48;47;4;0,93;1,66;0,44
2459;63,48;47;4;0,92;1,67;0,43
2460;63,48;47;4;0,93;1,63;0,44
2461;63,48;47;4;0,91;1,68;0,43
2583;63,48;47;4;0,82;1,64;0,41
2584;63,48;47;4;0,82;1,64;0,41
2586;63,48;47;4;0,82;1,64;0,41
2821;63,48;47;4;0,85;1,61;0,42
2943;63,48;47;4;0,87;1,61;0,41
2944;63,48;47;4;0,87;1,61;0,41
2946;63,48;47;4;0,87;1,61;0,41
2950;63,48;47;4;0,87;1,61;0,41
2957;63,48;47;4;0,87;1,61;0,41
3109;63,48;47;4;0,90;1,75;0,40
3195;63,48;47;4;0,91;1,75;0,40
3231;63,48;47;4;0,84;1,53;0,40
3317;63,48;47;4;0,85;1,64;0,43
3519;63,48;47;4;1,04;2,00;0,38
3520;63,48;47;4;1,05;2,00;0,38
3648;63,48;47;4;0,85;1,75;0,39
3650;63,48;47;4;0,85;1,75;0,39
3901;63,48;47;4;0,90;1,49;0,42
3936;63,48;47;4;0,89;1,50;0,43
3937;63,48;47;4;0,89;1,49;0,43
3941;63,48;47;4;0,90;1,49;0,43
5027;63,48;45;4;0,83;1,44;0,41
5120;63,48;46;4;0,90;1,45;0,41
5329;63,48;47;4;0,82;1,32;0,36
5936;63,48;46;4;0,82;1,40;0,42
6430;63,48;46;4;0,87;1,45;0,42
6599;63,48;47;4;0,86;1,35;0,42
6610;63,48;46;4;0,86;1,44;0,42
7064;63,48;46;4;0,86;1,43;0,42
7096;63,48;46;4;0,85;1,44;0,42
7207;63,48;47;4;0,92;1,70;0,43
7374;63,48;47;4;0,87;1,35;0,42
7723;63,48;45;4;0,97;1,70;0,41
1078;63,47;47;4;0,85;1,16;0,43
1126;63,47;47;4;0,77;1,14;0,40
1128;63,47;47;4;0,86;1,31;0,39
1129;63,47;47;4;0,86;1,31;0,39
1279;63,47;47;4;0,88;1,67;0,37
1293;63,47;47;4;1,04;2,00;0,37
1382;63,47;47;4;1,08;1,75;0,35
1383;63,47;47;4;1,08;1,75;0,35
1455;63,47;47;4;0,95;1,41;0,35
2824;63,47;47;4;0,85;1,61;0,42
2826;63,47;47;4;0,85;1,61;0,42
2828;63,47;47;4;0,85;1,61;0,42
2941;63,47;47;4;0,87;1,61;0,41
3037;63,47;47;4;0,89;1,74;0,40
3077;63,47;47;4;0,90;1,76;0,40
3087;63,47;47;4;0,90;1,75;0,40
3089;63,47;47;4;0,90;1,75;0,40
3194;63,47;47;4;0,91;1,75;0,40
3346;63,47;47;4;0,90;1,53;0,40
3374;63,47;47;4;0,95;1,76;0,39
3431;63,47;47;4;0,86;1,75;0,39
3437;63,47;47;4;1,04;2,00;0,38
3438;63,47;46;4;0,95;1,72;0,40
3440;63,47;47;4;1,04;2,00;0,38
3458;63,47;47;4;1,04;2,00;0,38
3516;63,47;47;4;1,09;2,00;0,37
3517;63,47;47;4;1,09;2,00;0,37
3551;63,47;47;4;0,91;1,53;0,42
3556;63,47;47;4;0,91;1,53;0,42
3943;63,47;47;4;0,90;1,49;0,43
3947;63,47;47;4;0,90;1,49;0,43
3952;63,47;47;4;0,90;1,48;0,42
3954;63,47;47;4;0,90;1,48;0,42
3986;63,47;46;4;0,81;1,46;0,42
3988;63,47;46;4;0,81;1,46;0,42
4181;63,47;46;4;0,80;1,44;0,42
4362;63,47;47;4;1,00;2,00;0,36
4420;63,47;47;4;0,99;2,00;0,36
4421;63,47;47;4;0,99;2,00;0,36
4523;63,47;47;4;1,01;2,00;0,34
4787;63,47;46;4;0,87;1,45;0,41
4921;63,47;46;4;0,94;1,51;0,41
4988;63,47;45;4;0,91;1,56;0,41
5346;63,47;47;4;0,83;1,33;0,37
5356;63,47;47;4;0,94;1,42;0,33
5385;63,47;47;4;0,93;1,69;0,36
5504;63,47;46;4;0,85;1,42;0,41
5706;63,47;46;4;0,93;1,64;0,43
6291;63,47;46;4;0,85;1,42;0,42
6307;63,47;46;4;0,85;1,42;0,42
6664;63,47;46;4;0,85;1,44;0,42
6704;63,47;46;4;0,86;1,46;0,42
6800;63,47;46;4;0,85;1,42;0,42
7112;63,47;46;4;0,86;1,46;0,42
7161;63,47;46;4;0,87;1,49;0,42
7188;63,47;46;4;0,87;1,48;0,42
1006;63,46;46;4;0,86;1,35;0,42
1077;63,46;47;4;0,85;1,16;0,43
1109;63,46;47;4;0,85;1,30;0,41
1111;63,46;47;4;0,85;1,29;0,41
1124;63,46;47;4;0,77;1,15;0,40
1125;63,46;47;4;0,77;1,14;0,40
1130;63,46;47;4;0,85;1,31;0,39
1131;63,46;47;4;0,85;1,31;0,39
1138;63,46;47;4;0,80;1,10;0,39
1203;63,46;47;4;0,81;1,49;0,39
1289;63,46;47;4;1,03;2,00;0,37
1292;63,46;47;4;1,04;2,00;0,37
1303;63,46;47;4;0,99;1,72;0,36
1361;63,46;47;4;1,02;1,76;0,35
1381;63,46;47;4;1,08;1,75;0,35
2317;63,46;45;4;0,84;1,70;0,43
2813;63,46;47;4;0,85;1,61;0,42
2815;63,46;47;4;0,85;1,61;0,42
3132;63,46;47;4;0,90;1,77;0,40
3203;63,46;47;4;0,86;1,53;0,40
3266;63,46;47;4;0,89;1,53;0,40
3395;63,46;47;4;0,90;1,53;0,41
3450;63,46;47;4;0,90;1,55;0,39
3451;63,46;47;4;0,90;1,55;0,39
3499;63,46;47;4;0,95;2,00;0,39
3528;63,46;47;4;0,95;2,00;0,39
3536;63,46;47;4;1,07;2,00;0,38
3576;63,46;46;4;0,94;1,72;0,42
3657;63,46;47;4;1,00;1,78;0,38
3940;63,46;47;4;0,82;1,50;0,42
3945;63,46;47;4;0,90;1,49;0,43
3949;63,46;47;4;0,90;1,49;0,43
3980;63,46;47;4;0,90;1,47;0,42
3985;63,46;47;4;0,90;1,46;0,42
4274;63,46;47;4;0,94;1,46;0,42
4276;63,46;47;4;0,93;1,46;0,42
4281;63,46;47;4;0,93;1,46;0,42
4397;63,46;47;4;0,99;2,00;0,36
4688;63,46;47;4;1,09;2,00;0,38
5004;63,46;46;4;0,91;1,47;0,41
5023;63,46;45;4;0,90;1,64;0,43
5040;63,46;45;4;0,89;1,64;0,43
5134;63,46;46;4;0,85;1,43;0,41
5260;63,46;46;4;0,83;1,42;0,42
5333;63,46;46;4;0,85;1,42;0,41
5352;63,46;47;4;0,82;1,40;0,38
5355;63,46;47;4;0,94;1,42;0,33
5367;63,46;47;4;0,93;1,47;0,37
5538;63,46;46;4;0,85;1,42;0,41
6258;63,46;47;4;0,88;1,34;0,42
6625;63,46;46;4;0,86;1,45;0,42
6715;63,46;46;4;0,86;1,46;0,42
6950;63,46;46;4;0,85;1,43;0,42
7182;63,46;46;4;0,87;1,47;0,42
7809;63,46;46;4;0,83;1,40;0,42
1074;63,45;47;4;0,85;1,17;0,43
1075;63,45;47;4;0,85;1,17;0,43
1079;63,45;47;4;0,86;1,12;0,43
1080;63,45;47;4;0,86;1,12;0,43
1108;63,45;47;4;0,85;1,30;0,41
1242;63,45;47;4;0,97;2,00;0,40
1278;63,45;47;4;0,88;1,68;0,37
1302;63,45;47;4;0,99;1,72;0,36
1362;63,45;47;4;1,02;1,76;0,35
1363;63,45;47;4;1,02;1,76;0,35
1364;63,45;47;4;1,02;1,76;0,35
1366;63,45;47;4;1,05;1,77;0,35
1370;63,45;47;4;0,95;1,77;0,35
1371;63,45;47;4;0,95;1,77;0,35
1372;63,45;47;4;0,95;1,77;0,35
1391;63,45;47;4;0,91;1,64;0,35
2916;63,45;47;4;0,87;1,61;0,41
2919;63,45;47;4;0,87;1,61;0,41
2920;63,45;47;4;0,87;1,61;0,41
2928;63,45;47;4;0,87;1,61;0,41
2959;63,45;46;4;0,87;1,56;0,40
3016;63,45;47;4;0,89;1,71;0,40
3328;63,45;47;4;0,87;1,69;0,43
3430;63,45;47;4;0,91;1,54;0,41
3457;63,45;47;4;0,86;1,76;0,39
3466;63,45;47;4;0,99;1,78;0,38
3484;63,45;47;4;1,09;2,00;0,37
3507;63,45;47;4;0,96;2,00;0,39
3523;63,45;47;4;0,96;2,00;0,39
3609;63,45;47;4;0,92;1,51;0,41
3645;63,45;47;4;1,00;2,00;0,37
3942;63,45;47;4;0,82;1,50;0,42
3948;63,45;47;4;0,81;1,51;0,43
3959;63,45;47;4;0,90;1,48;0,42
3962;63,45;47;4;0,90;1,48;0,42
3971;63,45;47;4;0,90;1,47;0,42
4144;63,45;46;4;0,80;1,44;0,42
4224;63,45;46;4;0,81;1,44;0,42
4245;63,45;46;4;0,81;1,44;0,42
4369;63,45;45;4;0,76;1,45;0,42
4538;63,45;47;4;1,02;2,00;0,34
4671;63,45;47;4;0,97;2,00;0,36
4683;63,45;47;4;0,97;2,00;0,36
4708;63,45;47;4;0,97;2,00;0,37
4785;63,45;46;4;0,86;1,44;0,41
4793;63,45;46;4;0,92;1,49;0,41
4833;63,45;47;4;1,14;2,00;0,38
4834;63,45;47;4;1,14;2,00;0,38
4927;63,45;46;4;0,82;1,42;0,41
4976;63,45;47;4;0,97;2,00;0,37
4979;63,45;45;4;0,90;1,64;0,43
5032;63,45;45;4;0,79;1,42;0,41
5056;63,45;45;4;0,89;1,65;0,43
5208;63,45;47;4;0,99;1,69;0,33
5270;63,45;46;4;0,84;1,42;0,42
5283;63,45;47;4;0,97;1,65;0,33
5359;63,45;47;4;0,91;1,37;0,34
5996;63,45;47;4;0,82;1,63;0,37
6097;63,45;46;4;0,90;1,42;0,42
6211;63,45;46;4;0,84;1,43;0,42
6690;63,45;46;4;0,82;1,40;0,44
6886;63,45;46;4;0,83;1,39;0,44
1073;63,44;47;4;0,85;1,17;0,43
1095;63,44;47;4;0,78;1,24;0,43
1096;63,44;47;4;0,78;1,24;0,43
1110;63,44;47;4;0,85;1,29;0,41
1139;63,44;47;4;0,80;1,09;0,39
1282;63,44;47;4;0,87;1,66;0,37
1299;63,44;47;4;1,00;1,73;0,37
1349;63,44;47;4;1,00;2,00;0,34
1350;63,44;47;4;1,09;2,00;0,35
1351;63,44;47;4;1,00;2,00;0,35
1365;63,44;47;4;1,02;1,76;0,35
1373;63,44;47;4;0,95;1,77;0,35
1668;63,44;47;4;0,82;1,63;0,44
2847;63,44;47;4;0,86;1,61;0,41
3060;63,44;47;4;0,89;1,74;0,40
3095;63,44;47;4;0,90;1,77;0,40
3123;63,44;47;4;0,90;1,77;0,40
3271;63,44;47;4;0,81;1,56;0,41
3411;63,44;47;4;0,91;1,54;0,41
3508;63,44;47;4;1,01;1,79;0,38
3522;63,44;47;4;1,01;1,79;0,38
3524;63,44;47;4;1,01;1,79;0,38
3525;63,44;47;4;1,01;1,79;0,38
3529;63,44;47;4;1,01;1,79;0,38
3628;63,44;47;4;1,02;1,78;0,38
3653;63,44;47;4;0,86;1,77;0,39
3655;63,44;47;4;0,89;1,76;0,42
3696;63,44;46;4;0,81;1,47;0,40
3938;63,44;47;4;0,85;1,61;0,44
3944;63,44;47;4;0,82;1,50;0,42
3946;63,44;47;4;0,81;1,51;0,42
3983;63,44;47;4;0,90;1,46;0,42
3987;63,44;47;4;0,90;1,46;0,42
4234;63,44;47;4;0,93;1,47;0,42
4292;63,44;47;4;0,93;1,46;0,42
4486;63,44;47;4;1,06;2,00;0,39
4564;63,44;47;4;0,98;2,00;0,36
4635;63,44;47;4;1,01;2,00;0,34
4675;63,44;47;4;0,97;2,00;0,36
4758;63,44;47;4;1,09;2,00;0,39
4778;63,44;45;4;0,90;1,65;0,43
4864;63,44;46;4;0,83;1,42;0,41
5043;63,44;46;4;0,92;1,47;0,41
5072;63,44;45;4;0,91;1,52;0,41
5358;63,44;47;4;0,93;1,46;0,37
5365;63,44;47;4;0,94;1,66;0,34
5373;63,44;47;4;0,95;1,68;0,34
6273;63,44;48;4;0,90;1,25;0,34
6393;63,44;47;4;0,97;2,00;0,33
6863;63,44;45;4;0,89;1,55;0,41
6948;63,44;45;4;0,91;1,65;0,41
1085;63,43;47;4;0,77;1,23;0,42
1086;63,43;47;4;0,77;1,23;0,42
1087;63,43;47;4;0,77;1,23;0,42
1120;63,43;47;4;0,88;1,29;0,40
1233;63,43;47;4;0,89;1,66;0,40
1284;63,43;47;4;0,97;1,72;0,39
1286;63,43;47;4;0,97;1,72;0,39
1287;63,43;47;4;0,97;1,72;0,39
1305;63,43;47;4;1,01;1,73;0,36
1327;63,43;47;4;0,99;1,73;0,40
1329;63,43;47;4;0,99;1,73;0,40
1330;63,43;47;4;0,99;1,73;0,40
1671;63,43;47;4;0,83;1,63;0,44
2607;63,43;46;4;0,82;1,63;0,41
2856;63,43;47;4;0,86;1,61;0,41
2861;63,43;47;4;0,86;1,61;0,41
2886;63,43;47;4;0,86;1,61;0,41
3308;63,43;46;4;0,93;1,70;0,40
3309;63,43;47;4;0,94;1,75;0,39
3315;63,43;46;4;0,93;1,70;0,41
3327;63,43;47;4;0,90;1,54;0,41
3393;63,43;47;4;0,80;1,55;0,42
3405;63,43;47;4;0,80;1,55;0,42
3483;63,43;47;4;0,97;2,00;0,39
3485;63,43;47;4;0,97;2,00;0,39
3489;63,43;47;4;1,00;1,79;0,38
3505;63,43;46;4;0,93;1,75;0,41
3514;63,43;47;4;1,01;1,79;0,38
3560;63,43;47;4;0,91;1,53;0,41
3680;63,43;47;4;1,03;1,79;0,37
3721;63,43;47;4;1,04;1,80;0,37
3764;63,43;47;4;1,12;2,00;0,34
3837;63,43;47;4;1,14;2,00;0,35
3859;63,43;47;4;1,15;2,00;0,36
4219;63,43;47;4;0,93;1,47;0,42
4353;63,43;47;4;0,94;1,71;0,43
4354;63,43;47;4;0,93;1,45;0,41
4478;63,43;47;4;1,03;1,71;0,40
4482;63,43;47;4;0,93;1,45;0,41
4498;63,43;47;4;1,01;1,69;0,41
4618;63,43;47;4;0,97;2,00;0,36
4828;63,43;47;4;1,04;1,74;0,33
5029;63,43;45;4;0,83;1,45;0,41
5060;63,43;47;4;0,93;1,51;0,38
5075;63,43;45;4;0,91;1,52;0,41
5119;63,43;46;4;0,94;1,48;0,41
5196;63,43;46;4;0,84;1,43;0,41
5350;63,43;47;4;0,82;1,39;0,38
5428;63,43;47;4;0,80;1,40;0,41
5435;63,43;48;4;1,10;1,74;0,34
5481;63,43;47;4;0,96;2,00;0,33
5693;63,43;48;4;1,08;1,75;0,34
6165;63,43;46;4;0,84;1,42;0,42
6483;63,43;47;4;0,88;1,73;0,42
6713;63,43;47;4;0,85;1,73;0,42
6744;63,43;48;4;0,89;1,14;0,34
6874;63,43;45;4;0,76;1,34;0,44
7203;63,43;46;4;0,83;1,38;0,42
1084;63,42;47;4;0,77;1,24;0,42
1088;63,42;47;4;0,77;1,23;0,42
1089;63,42;47;4;0,77;1,23;0,42
1090;63,42;47;4;0,77;1,24;0,42
1098;63,42;47;4;0,82;1,28;0,41
1107;63,42;47;4;0,85;1,30;0,41
1156;63,42;47;4;0,88;1,43;0,38
1314;63,42;47;4;0,88;1,62;0,36
1316;63,42;47;4;0,99;1,75;0,40
1414;63,42;47;4;0,92;1,47;0,35
1462;63,42;47;4;1,01;1,56;0,33
2463;63,42;47;4;0,90;1,69;0,42
2550;63,42;44;4;0,89;1,67;0,42
2551;63,42;44;4;0,89;1,67;0,42
3036;63,42;46;4;0,88;1,57;0,40
3159;63,42;47;4;0,84;1,63;0,43
3415;63,42;47;4;0,91;1,54;0,41
3495;63,42;47;4;1,00;1,79;0,38
3610;63,42;46;4;0,92;1,52;0,40
3639;63,42;47;4;0,91;1,50;0,41
3679;63,42;47;4;0,92;1,49;0,41
3684;63,42;47;4;1,03;1,79;0,37
3706;63,42;46;4;0,92;1,50;0,40
3723;63,42;47;4;1,08;1,81;0,34
3794;63,42;47;4;1,12;2,00;0,34
4368;63,42;47;4;1,06;2,00;0,39
4370;63,42;46;4;0,84;1,44;0,41
4477;63,42;46;4;0,85;1,44;0,41
4559;63,42;47;4;0,95;1,46;0,41
4606;63,42;46;4;0,85;1,44;0,41
4646;63,42;47;4;0,97;2,00;0,36
4663;63,42;46;4;0,85;1,44;0,41
4783;63,42;47;4;0,90;1,46;0,39
5097;63,42;45;4;0,84;1,44;0,41
5363;63,42;47;4;0,94;1,65;0,34
5364;63,42;47;4;0,97;1,41;0,34
5390;63,42;47;4;0,92;1,47;0,37
5784;63,42;47;4;1,05;1,68;0,41
5785;63,42;47;4;0,79;1,25;0,37
6005;63,42;46;4;0,89;1,42;0,42
6057;63,42;46;4;0,89;1,42;0,42
6761;63,42;47;4;0,79;1,19;0,36
7015;63,42;47;4;0,82;1,32;0,44
7279;63,42;47;4;0,95;1,69;0,44
7399;63,42;48;4;0,94;1,72;0,35
7521;63,42;46;4;0,89;1,45;0,42
7785;63,42;46;4;0,86;1,67;0,41
1012;63,41;46;4;0,84;1,26;0,41
1091;63,41;47;4;0,77;1,24;0,42
1094;63,41;47;4;0,77;1,24;0,43
1099;63,41;47;4;0,82;1,28;0,41
1100;63,41;47;4;0,81;1,28;0,41
1105;63,41;47;4;0,85;1,31;0,41
1121;63,41;47;4;0,88;1,29;0,40
1197;63,41;47;4;0,96;1,55;0,37
1248;63,41;45;4;0,88;2,00;0,43
1318;63,41;47;4;0,99;1,75;0,40
1353;63,41;48;4;0,99;2,00;0,35
1395;63,41;48;4;0,91;1,70;0,35
1457;63,41;47;4;0,87;1,39;0,35
2094;63,41;47;4;0,99;1,68;0,43
3145;63,41;46;4;0,92;1,72;0,40
3367;63,41;47;4;0,98;2,00;0,39
3445;63,41;46;4;0,94;1,72;0,41
3658;63,41;47;4;0,89;1,78;0,39
3670;63,41;47;4;0,89;1,74;0,42
3714;63,41;46;4;0,93;1,52;0,40
3950;63,41;47;4;0,81;1,51;0,43
4175;63,41;47;4;1,05;2,00;0,33
4378;63,41;46;4;0,84;1,44;0,41
4505;63,41;47;4;0,99;1,69;0,42
4597;63,41;47;4;1,00;1,64;0,42
4616;63,41;45;4;1,02;2,00;0,36
4816;63,41;46;4;0,84;1,43;0,41
5066;63,41;47;4;1,00;1,71;0,33
5083;63,41;45;4;0,88;1,66;0,43
5129;63,41;47;4;1,00;1,71;0,33
5158;63,41;47;4;0,82;1,31;0,44
5371;63,41;47;4;0,94;1,48;0,37
5493;63,41;47;4;0,82;1,63;0,37
5731;63,41;46;4;0,79;1,37;0,43
6055;63,41;45;4;0,93;1,59;0,42
6061;63,41;48;4;0,83;1,61;0,39
6106;63,41;47;4;0,77;1,41;0,40
