weight,tukey_lambda,shrinkage_alpha_0,shrinkage_alpha_1,knn_k,kmeans_k,last_task_accuracy
uniform,1.0,10.0,4.6554173865067145,20,1,44.79999923706055
uniform,0.39022596100053825,0.957278731024926,0.0,1,20,50.62999725341797
distance,0.2631035245917754,0.0,0.0,1,20,12.429999351501465
uniform,0.44922405285589195,1.4065918861747895,0.0,1,20,50.339996337890625
uniform,0.36785015451595654,1.4842866778382688,1.3629156510462717,1,20,51.470001220703125
uniform,0.42541513327361075,1.2567187085049583,1.6648802547588457,1,1,52.95000076293945
uniform,0.43072827827238164,1.1820708102576554,1.1812482794485022,1,1,52.939998626708984
distance,0.8876039611085119,2.831198351037349,0.0,20,1,46.07999801635742
uniform,0.6907998520023377,8.030321259878532,5.550276192832584,20,20,46.37999725341797
uniform,0.7960418451289929,5.372512184878894,10.0,20,1,47.2599983215332
uniform,0.40515017079195215,1.3846005284348961,1.6539390127387716,20,1,52.89999771118164
distance,0.33361592625520536,8.436009168255222,0.0,1,10,46.30999755859375
uniform,1.0,8.271280873226054,4.712732347758363,1,20,44.380001068115234
uniform,0.43012980178412064,1.5161371933925234,1.7625316292093856,20,1,52.70999526977539
uniform,0.41315241432544253,1.207385075943296,1.4614866806713813,10,1,52.95000076293945
uniform,0.3990034353857565,1.36458458300307,1.6067287546903366,11,1,52.91999435424805
distance,0.24888278550616974,4.920701568628107,0.0,1,1,45.08000183105469
uniform,0.779864242174349,3.4656505223042067,0.0,1,20,47.099998474121094
distance,0.28077235848863064,7.487084000597709,5.525181908081319,1,20,47.15999984741211
uniform,0.8026572239770461,3.470962713059583,10.0,20,20,47.099998474121094
uniform,0.625369261764391,10.0,4.931043905911268,1,8,47.90999984741211
distance,0.26426205556570437,4.34436156209141,4.490969825822442,20,20,47.21999740600586
distance,0.6919927993353403,8.870598767381816,4.846857802412848,1,20,47.37999725341797
distance,0.7900793387612824,10.0,4.852695037931516,1,1,46.1099967956543
distance,0.6239369908763149,6.948995424986667,4.481158550241383,1,20,48.060001373291016
distance,1.0,8.048938958677263,4.596851091085295,20,1,45.08000183105469
uniform,0.4266850390077288,1.2539738323710434,1.5004729450374796,1,1,52.95999526977539
distance,0.8001347906605357,1.873623042056133,3.259269095303386,1,1,48.29999923706055
distance,0.3903614366108725,10.0,6.746349270023507,1,1,46.7599983215332
distance,0.6834490646378475,4.557544115391151,4.908763698485494,1,1,49.06999588012695
uniform,0.7302791007526378,6.42967250973731,4.86610928676673,20,1,47.72999954223633
uniform,0.30515773557719156,8.990462775396173,5.3021081238294,1,20,47.099998474121094
uniform,0.43902227593079224,1.200235176541853,1.5473852885708637,1,1,52.95999526977539
uniform,0.19943070627123125,4.0634883349590405,5.893827730216039,20,1,47.439998626708984
distance,0.23254139504400406,7.353710769006419,0.0,1,1,42.87999725341797
distance,0.2589371632787095,10.0,10.0,1,20,46.53999710083008
uniform,1.0,5.982495097758058,0.0,20,20,43.19999694824219
uniform,0.5741299294085178,8.12499952555083,6.7071600487775935,1,1,47.66999816894531
uniform,0.40807844688840444,1.087739769610057,0.9170318265554596,1,8,52.30999755859375
uniform,0.3946041282055454,1.3468221190812897,1.0764312586164624,20,1,52.56999588012695
uniform,0.3711151705586627,1.369707416140976,0.0,20,20,48.94999694824219
distance,0.20554300210687748,8.096896294705386,10.0,1,20,45.13999938964844
uniform,0.37184416435147805,7.272569310860863,0.0,1,20,47.04999923706055
distance,0.8805725487915543,7.695225438604011,10.0,20,20,45.20000076293945
distance,0.7807058886512092,4.714508483718247,10.0,1,20,47.15999984741211
uniform,0.34392558893947633,2.623783852793987,10.0,20,20,47.75
uniform,0.41818520133601655,1.2950010808364951,1.7747401642226408,9,1,52.929996490478516
uniform,0.4303047756126537,1.1741501857845085,1.3332367412320898,1,3,52.64999771118164
distance,0.44850945831913647,4.553637316665343,2.67952974972621,1,20,49.939998626708984
distance,1.0,4.331658878296249,5.50468348825682,20,1,45.54999923706055
uniform,0.26271311005918496,5.03556144690855,10.0,20,1,47.72999954223633
distance,0.86274230872483,10.0,0.0,20,13,43.07999801635742
uniform,0.40996070437348786,5.693955613655389,6.046562026591225,20,1,48.89999771118164
uniform,0.5397881640589637,6.43665801731944,0.0,1,12,48.189998626708984
distance,0.5471290314374124,1.4533231950539893,1.376849218059165,1,1,51.97999954223633
uniform,0.41208261220923803,1.2162187670539657,1.3394732850223945,1,1,53.04999923706055
uniform,0.4158670693700382,1.2226519199746033,1.3254960473133344,1,1,52.9900016784668
uniform,0.5374044461259687,1.4724988962414833,1.6850426110775687,1,1,52.21999740600586
uniform,0.4221997260772144,1.2168697816898735,1.2604195408394747,1,1,52.97999954223633
uniform,0.39556617803678085,1.1780522060623333,1.5175228795687559,1,1,52.91999435424805
distance,0.4446969335779696,1.1942170648457815,1.2581357872964882,1,1,52.9900016784668
distance,0.4236295526190441,1.2083751453571532,1.453895329538263,1,1,52.9900016784668
distance,0.442637384437403,1.2259496189702836,1.5610587241423448,1,1,52.88999557495117
distance,0.42985888328149446,1.2161224498800847,1.113734175028577,1,1,52.999996185302734
distance,0.4262925783687707,1.1214378469220618,1.1384751528773784,1,1,52.999996185302734
distance,0.4247094533914274,1.2074877235759476,1.2017524774560988,1,1,52.999996185302734
distance,0.427631292460295,1.1873785207211431,1.301083358358384,8,1,53.02999496459961
distance,0.4267995601768794,1.1940469545481593,1.2946208995289732,6,1,53.0099983215332
distance,0.43439957085649517,1.164054036798555,1.1801358092460394,5,1,52.95000076293945
distance,0.41578789243506087,1.2106417823830542,1.420904609755389,6,1,52.95000076293945
distance,0.4262184166108446,1.1250436036539448,1.2733068258451699,1,1,52.9900016784668
distance,0.5006938537317073,6.004041447723645,0.0,1,20,48.11000061035156
distance,0.5072883706499053,2.663783473380277,2.888777779043967,1,20,50.76000213623047
distance,0.4292123610002916,1.1922040078516178,1.4954928926750635,20,1,53.0099983215332
uniform,0.41400405846413024,1.2615390943236,1.4737712487632812,1,1,52.9900016784668
uniform,0.9268121482294539,4.699171402523845,5.380926892529949,1,20,45.470001220703125
distance,0.7725876138110175,6.197141129256041,10.0,1,20,47.05999755859375
uniform,0.2993472453758804,4.094472486311084,0.17584441388689837,20,1,46.41999816894531
uniform,0.591786638947904,9.999999999999998,6.482570746253355,1,20,47.529998779296875
distance,0.4196355591450847,1.2245734455458552,1.161400605729082,1,20,51.56999969482422
distance,0.41723110278049524,1.257155855184668,1.608090735695646,20,1,52.97999954223633
uniform,0.6804388175715916,3.456547590374911,7.705884136212196,1,1,48.98999786376953
uniform,0.4209495797781857,1.0727746358696901,1.5650942873255336,1,17,51.96999740600586
distance,0.419308024440354,1.119197403595689,1.4485831767738888,20,1,52.97999954223633
uniform,0.4217854135120087,1.183671534183554,1.5721254694644786,20,1,53.060001373291016
uniform,0.41458481872883246,1.1894246308858456,1.6289479571287913,20,1,52.96999740600586
uniform,0.44070747911267344,1.1848021394406152,1.419000943288965,20,1,52.97999954223633
uniform,0.42503362423664687,1.2303421214001697,1.4935097228195553,20,1,53.02000045776367
distance,0.4403730699485063,1.1531135722148482,1.3518016401396535,20,1,52.97999954223633
uniform,0.4311463368213713,1.2142845549911094,1.6875164645506247,20,1,52.90999984741211
uniform,0.4227801133413906,1.1364910754196624,1.3023404745761398,20,1,52.95999526977539
uniform,0.45886346070250844,1.820356874642417,3.5533892468598416,1,20,51.47999954223633
distance,0.36121594491813747,2.297476449197608,5.855646758523969,1,20,50.62000274658203
uniform,0.3951848993814539,1.1997267813947294,1.7523307010537883,20,1,52.79999923706055
distance,0.4268659872139044,1.188202908242825,1.2550692873118539,20,1,52.96999740600586
distance,0.4283337246112249,1.1616220748389405,1.4179265936870973,14,1,53.02000045776367
uniform,0.4247522836111245,1.1914396969345677,1.4101011681837392,13,1,53.060001373291016
uniform,0.424586778249548,1.1907813802371496,1.4095217719652975,13,1,53.06999588012695
uniform,0.4257427458685827,1.1743604179313973,1.3924306772636035,12,1,53.02000045776367
uniform,0.42309546240409956,1.2227041580245284,1.4215831255791478,15,1,53.02999496459961
distance,0.4291967027393511,1.1213517299370448,1.3653305855023121,13,1,52.97999954223633
uniform,0.3537758338073978,7.71938766673601,3.6400507805577274,1,10,47.64999771118164
uniform,0.43442762421335046,1.1764338392539524,1.3338040909939375,12,1,52.999996185302734
distance,1.0,10.0,5.182224283491381,1,20,44.380001068115234
distance,0.5370998187685015,1.7109497676687515,2.4070274297320986,1,20,51.11000061035156
distance,0.85370428832381,6.677051065474016,5.503852354098173,1,1,46.709999084472656
uniform,0.6092966561624135,1.918692984783995,2.7281179249536436,1,11,50.5
uniform,0.8189068587028958,2.504151134310428,6.395386859363715,1,9,47.04999923706055
distance,0.45588927713712296,0.9671677463086116,0.7743852314900667,1,10,52.39999771118164
uniform,0.4566503595860891,0.9692996137283348,0.7991933418395835,1,11,52.28999710083008
distance,0.5458162472223037,0.8735368886776926,0.0,1,20,50.55999755859375
distance,0.6161837906733559,1.1790019927546158,0.13249215635894177,1,12,50.279998779296875
uniform,0.6164618018160907,1.3219493399061657,2.0096266385534354,20,20,50.41999816894531
uniform,0.6634831071944155,1.9339199923552362,6.075666513383922,20,20,49.23999786376953
uniform,0.4757571479372891,0.9634272863979367,1.0367913643921978,20,20,51.519996643066406
distance,0.5109639940737838,0.9203080282287341,0.6130911669668473,20,13,50.87999725341797
uniform,0.3704533093782951,9.080349101973223,0.0,1,1,44.05999755859375
uniform,0.5009089198417014,1.0779156249797848,1.6407603548199896,1,20,51.58000183105469
uniform,0.42177009880662064,1.236376578941897,1.440598740373448,16,1,53.02999496459961
distance,0.6149968355234943,6.26929514899301,0.0,20,1,45.61000061035156
uniform,0.7534295090607968,4.347556872022256,1.5064927097735723,1,1,47.900001525878906
distance,0.4707548949165464,6.366401939600145,3.3995239436607543,20,12,46.21999740600586
uniform,0.6913586198719944,9.05767474034969,10.0,20,1,46.79999923706055
uniform,0.42062955773586835,1.2310066446696952,1.4477556520548691,15,1,53.0099983215332
distance,0.3030219860685323,5.4456052706253635,7.0096256477517755,1,1,48.25
uniform,0.629095575568153,1.3489755004218387,1.5387455615795929,20,1,50.909996032714844
uniform,0.6588059041531567,2.5057788855803906,9.999999999999998,20,20,48.470001220703125
uniform,0.4428098500306235,5.953231632390673,2.2601407981426744,1,1,48.04999923706055
distance,0.7214636342931642,1.4807046894056115,2.4506128197485197,20,11,48.56999969482422
uniform,0.418637594617796,1.1645344094720402,1.4128637451151103,10,1,52.95999526977539
uniform,0.493037595724317,1.2306625612193558,1.1089676936151105,20,1,52.71999740600586
uniform,0.328815822646893,2.0395409840732808,3.458598449927193,1,20,51.06999969482422
uniform,0.4336804508943261,1.2312033768241277,1.3115162283710027,20,1,52.90999984741211
distance,0.4824274184697224,1.0676609433984943,1.1805897538321133,20,1,52.739994049072266
distance,0.680421214825417,7.786961644776245,10.0,1,1,47.28999710083008
uniform,0.4593048780092339,1.1321535084739425,1.3759906258061583,13,1,52.79999923706055
distance,0.4475367620077247,1.2261430846847945,1.5009349487444779,20,1,52.89999771118164
distance,0.3887489461270648,2.0193934931946,2.8328943029167384,1,20,51.26000213623047
distance,0.7921849685541921,9.37633776348559,10.0,20,20,45.96999740600586
uniform,0.620389609025181,9.134924617021342,10.0,1,20,47.52000045776367
uniform,0.7205817592834435,4.624272658657476,6.740415900973764,20,1,48.439998626708984
distance,0.5590634936028854,1.080938334642146,0.0004302684773322118,20,1,49.459999084472656
uniform,0.28194453581315415,2.5114031577824445,6.516538210956257,1,1,50.540000915527344
uniform,0.3241313909361103,2.8792143070769627,7.278405877374967,1,20,49.96999740600586
uniform,0.8335716947626902,8.021139757428209,1.5496484571808455,1,20,46.19999694824219
distance,0.2602533899698881,2.667731653198981,4.423083610849383,20,1,50.589996337890625
uniform,0.309249028281993,2.0580310878890034,2.93498022590033,1,1,51.79999923706055
distance,0.16084529547864027,3.306476099505879,10.0,1,1,42.89999771118164
uniform,0.5744907712898069,10.0,0.0,1,13,47.55999755859375
uniform,0.3836801786185953,5.8051763063370965,2.4561900092117837,1,20,48.689998626708984
distance,1.0,1.1805362342972894,5.73559172290568,20,1,42.659996032714844
distance,0.5357684150897777,4.246657013115621,5.861681399298878,1,20,49.689998626708984
distance,0.327862295587674,9.276550820474904,1.9066114892982395,1,20,46.769996643066406
distance,0.43422124757705094,0.8246776098989166,0.9701069661110044,1,7,52.16999816894531
uniform,0.5737079239264907,7.719931261781325,3.986596330220001,1,13,48.470001220703125
uniform,0.6561813665349308,5.555792435191181,2.4836927138878617,1,1,47.93000030517578
uniform,0.3090402520062831,2.1427161273837596,4.331672725946575,20,1,51.58000183105469
uniform,0.5201984459363909,1.436478327521729,1.871896495404732,20,1,52.38999557495117
uniform,0.3655424347419623,1.510344731714601,2.088342167679206,1,1,52.619998931884766
distance,0.6345815730859738,6.647065294465851,7.854348035659667,1,10,48.150001525878906
distance,0.3994639561680176,1.2311780044113454,1.4865465643180422,1,1,52.929996490478516
distance,0.34408804740128257,4.739191823775849,7.837004147248115,1,20,49.459999084472656
distance,0.41279941824547867,1.2055089632713063,1.4166204462935659,14,1,52.95999526977539
uniform,0.836187909355747,1.0254305062942994,0.0,1,1,46.73999786376953
uniform,0.001,5.934633508658864,10.0,1,20,14.119998931884766
distance,0.8626819421812083,1.8406757668714038,0.0,1,10,45.98999786376953
uniform,0.38722546637104277,1.866414236706815,4.885103916906466,20,20,50.470001220703125
uniform,0.3121579583467337,9.999999999999998,8.800536581447425,1,10,46.94999694824219
distance,0.8449203204698222,8.494835022606226,0.0,20,1,45.34000015258789
distance,0.622421833977749,3.256202842116207,4.364547534059044,20,1,49.96999740600586
distance,0.2109587011278084,7.663144752795992,5.874374353993105,1,1,44.290000915527344
uniform,0.5197178697087654,9.999999999999998,3.724865581862136,20,1,46.62999725341797
distance,0.31010842389332405,1.9879157810828718,4.62213185694889,1,1,51.56999969482422
distance,0.328706847067853,2.257573066499204,7.843353816635209,20,1,50.36000061035156
uniform,0.3032764123256902,4.145905886884258,7.67327173737382,1,11,49.22999572753906
uniform,0.6742883927305101,1.091824776411504,0.0,1,20,48.79999923706055
uniform,0.4062335750370178,2.5569829110484537,8.225967713194887,1,10,50.1199951171875
uniform,0.7772454046623496,9.168672447032753,3.778987509469858,20,10,44.189998626708984
uniform,0.20525824887722477,3.946044999412197,0.0,1,20,45.209999084472656
uniform,0.7716675867038725,6.532167995380903,4.940032029717592,1,20,47.07999801635742
uniform,0.2943395913776491,1.5044977395392336,3.7755113001575746,1,1,51.97999954223633
distance,0.31154750859924035,1.5610975067548414,3.1504096769786405,20,1,52.249996185302734
distance,0.8933360355603969,5.124725542383823,7.627643626255164,1,1,46.56999969482422
distance,0.4712268279255731,1.1983336677269487,1.1235535263271625,1,1,52.869998931884766
distance,0.49043158698441497,4.703684454505542,6.3503297986335125,20,1,49.69999694824219
uniform,0.32667357311489836,1.58238156655693,2.66408444608882,20,1,52.179996490478516
distance,0.25223727408319596,1.7546443905521585,5.243308335178596,20,1,50.19999694824219
distance,0.5549610092354028,8.235195345410716,6.968868043890408,1,20,48.060001373291016
distance,0.21676470436721532,3.8250124108785792,3.3422231461080987,1,9,47.46999740600586
uniform,0.4661457875296472,0.7263037165746046,0.23697395184094722,1,16,51.59000015258789
uniform,0.3684605475536738,5.976090282034638,7.858604829100324,1,20,49.21999740600586
distance,0.2861634752194566,7.345877613949314,10.0,1,11,47.61000061035156
distance,0.8414472014082875,8.299016086455108,10.0,20,1,45.959999084472656
distance,1.0,5.4759298461781745,3.1505934367166843,1,20,44.48999786376953
distance,0.717000954866939,7.693090975101441,5.60394407710354,20,1,47.32999801635742
distance,0.8090382061309345,4.073071717566743,2.779335441862477,20,20,46.56999969482422
uniform,0.38690173850038645,1.36003930280937,3.4200248437977794,1,20,51.269996643066406
uniform,0.3051215635485124,2.0479630446243897,10.0,1,1,45.80999755859375
uniform,0.3033022256310301,1.6136510758922622,3.8008933295390666,1,9,50.839996337890625
uniform,0.31444291747992403,8.8909217644745,10.0,1,20,47.93000030517578
distance,0.38213617709863806,1.334900573066177,2.156590044598146,20,1,52.72999954223633
uniform,0.4308641046139739,0.8961147968560168,1.1678891993495324,20,9,50.400001525878906
uniform,0.6683675064886108,1.9294794193224243,2.753129663458904,1,1,50.5
distance,0.2918157059182389,2.517764501881254,7.68444161335526,1,10,48.73999786376953
uniform,0.6489743673360251,3.3831840809708003,3.0620975979393723,1,10,49.269996643066406
uniform,0.5462975499513822,1.0186671785540824,1.0281706414356442,1,10,51.63999938964844
distance,0.4864814758276532,1.0539218555348333,0.90909395159942,1,6,52.179996490478516
distance,0.7417602109113427,6.389199600274706,1.5477416842004326,1,10,47.540000915527344
distance,0.3322645690693275,1.3999386677401469,2.5833670757752887,1,1,52.46999740600586
distance,1.0,3.7594604603386896,10.0,1,1,45.209999084472656
uniform,0.568431335279636,0.6153151129026514,0.0,20,20,49.48999786376953
distance,0.9999999999999999,3.313946850993106,4.029279816021243,1,20,44.21999740600586
distance,0.4971028253913113,0.9034811494124164,1.4075368800161614,1,14,51.72999954223633
distance,0.33645066311274535,1.4059008132775186,4.183688004759689,20,1,51.90999984741211
uniform,0.4022297546479998,10.0,0.0,20,11,44.09000015258789
uniform,0.7377999440030036,4.6074986993703835,0.0,20,10,44.30999755859375
distance,0.48744896057079967,10.0,2.7962950668631543,1,13,47.97999954223633
uniform,0.4835144664792559,2.7750835547124946,10.0,1,1,50.400001525878906
distance,0.3936090673382676,1.1059566771099645,1.7327916894314412,1,9,52.209999084472656
uniform,0.4696902431112347,2.1352348275876456,6.946804758816535,1,20,50.529998779296875
uniform,0.8879192987274022,6.262248654151766,10.0,1,10,45.709999084472656
uniform,1.0,2.4948921113072013,0.0,1,1,45.04999923706055
distance,0.6006675531795738,9.312313549325795,6.504476275023514,1,1,47.189998626708984
distance,0.5035079265999164,1.768388426633634,5.400548266796963,20,20,50.61000061035156
uniform,0.424408104757293,1.2476105792613734,1.4157248670567442,14,1,53.02000045776367
distance,1.0,0.0,0.0,1,1,20.149999618530273
distance,0.41230837804927983,1.0955373597405862,1.4799557760341429,1,1,52.96999740600586
distance,0.6406382456618952,3.7131981390259523,2.080302257210379,1,20,49.089996337890625
distance,0.2959957425552599,4.681819226782561,10.0,1,1,48.66999816894531
uniform,1.0,6.901453620048668,4.879303762626949,20,11,43.439998626708984
distance,0.8188264518633714,3.553573156128783,3.001171553344351,1,1,48.2599983215332
distance,0.4313207448086356,1.092910458110211,1.5722921978638533,20,1,52.9900016784668
uniform,0.7026334230639567,1.4334723201450243,0.9825266666592343,1,8,49.38999938964844
distance,0.4723113254501807,2.245799443929803,8.832384653375176,20,20,49.459999084472656
uniform,0.494351481399791,4.696698627470704,7.9053217137765746,1,11,49.6099967956543
distance,0.32234417096984225,6.366414271749012,6.210135551905798,1,14,48.41999816894531
distance,0.6502823946003669,2.720259634398436,9.999999999999998,1,1,49.279998779296875
uniform,0.43201845873635863,1.2482599841800743,1.353886304583668,14,1,52.95999526977539
distance,0.6234891750904664,2.519041165723146,5.5363069742690705,1,10,49.53999710083008
uniform,0.8303405320547937,1.4422595909444988,3.3981293181905774,20,20,47.16999816894531
uniform,0.21872352994056612,5.991626976465184,4.14641582152015,1,1,45.41999816894531
distance,0.90937875540827,8.092338134706205,0.0,1,9,45.220001220703125
uniform,0.3415308907939343,7.640453743892897,8.534590324422437,1,20,48.48999786376953
distance,0.4374731720715833,1.0695669384281818,1.2500421875109753,20,1,52.97999954223633
distance,0.6161573608860613,5.601286390372206,10.0,1,13,48.07999801635742
distance,0.26282266788028097,5.388738648159555,0.0,1,20,45.89999771118164
