weight,tukey_lambda,shrinkage_alpha_0,shrinkage_alpha_1,knn_k,kmeans_k,last_task_accuracy
uniform,0.4837913013252118,0.04807009675087359,1.1201770346532571,13,2,3.0999999046325684
uniform,0.42528421247864945,1.0320851470325718,2.5788968161782058,18,3,62.18999481201172
uniform,0.4147580996699065,0.9315328622917506,3.0984415607529896,10,3,61.21999740600586
uniform,0.4070742004437494,0.8937111195717238,2.5012793489278518,17,2,62.589996337890625
uniform,0.336060844099532,9.946955806095488,2.3539205364893414,18,1,51.939998626708984
uniform,0.4023186682935892,0.3959569728665062,4.129956533198125,18,4,45.81999969482422
uniform,0.5408971759467011,1.4795725175348782,1.1079475586975682,16,2,61.30999755859375
uniform,0.5539835251408747,1.3165882747773496,0.9774554270408427,16,2,61.39999771118164
uniform,0.31178213344562056,3.491597609923311,1.0600079354911485,19,5,55.88999938964844
uniform,0.5711428617112,5.70126654995237,3.8006474562321793,15,2,56.779998779296875
uniform,0.43904321836350096,6.841195107502676,2.167336957426092,20,4,54.98999786376953
uniform,0.14079629516922376,1.4485564352138218,0.913223981530233,17,1,56.56999969482422
uniform,0.53100244275215,1.415680452136657,1.3169919360289808,16,2,61.47999572753906
uniform,0.5487935596246153,0.6907292393496918,1.7544670117705108,16,4,60.79999923706055
uniform,0.3683852245199602,2.055695227084626,2.7836273045405124,18,14,60.189998626708984
uniform,0.31888401060145055,1.3194125037556343,0.8347044357496434,15,2,61.8699951171875
uniform,0.2895795822154854,0.5096086288566682,8.54833088606858,14,5,3.0799999237060547
uniform,0.4368825195894163,2.3163109921315206,0.6890075449471866,19,2,58.880001068115234
uniform,0.35640189687842394,1.6717619534239083,0.034839478608640784,17,1,54.91999816894531
uniform,0.2822961291220103,0.005937687176645334,1.4428463458971723,12,4,2.2899999618530273
uniform,0.14860723658086283,3.2518491273890904,2.0976590936560147,15,12,57.26000213623047
uniform,0.6730046109981249,2.9122265515634544,3.429168137617012,19,2,58.88999557495117
uniform,0.5200827148815449,1.4918641920365499,0.6802185586999907,15,2,60.939998626708984
uniform,0.4295188528916442,1.253046238089232,1.6123734787465516,17,3,62.13999938964844
uniform,0.4291789244685655,0.6995628101611356,1.9665456255571503,17,5,61.68999481201172
uniform,0.4313058592569162,0.5741017964918413,2.3209798029018542,17,5,61.0
uniform,0.38802035696590564,0.6623601305719055,1.8149300781880722,18,4,61.909996032714844
uniform,0.37917293047984924,2.0887057957067414,2.699149580608962,20,4,60.4900016784668
uniform,0.34109822518376753,1.128987898862952,3.2525686668864227,18,17,62.400001525878906
