weight,shrinkage_alpha_0,shrinkage_alpha_1,knn_k,kmeans_k,last_task_accuracy
uniform,6.425005710813069,5.376867156722458,3,2,86.22999572753906
uniform,6.730148165573572,5.60292253433513,6,16,86.75
uniform,6.2035291683153595,5.924605916560822,7,1,86.80999755859375
uniform,6.865687042041819,5.110841621030954,5,1,86.83999633789062
distance,6.585131809394974,4.870666138509947,4,1,86.82999420166016
uniform,6.415683250065813,4.613858561971032,2,2,86.56999969482422
uniform,7.041610146334312,5.23945051950051,6,1,86.82999420166016
uniform,6.741439511969906,4.965747821793465,5,3,86.2199935913086
uniform,6.562233821598296,4.220506089436249,8,19,86.85999298095703
uniform,7.2706971787075005,5.499958963427738,7,1,86.7699966430664
uniform,6.247931660115584,4.499830386683383,6,2,86.52999877929688
uniform,6.876221598172404,5.692896428391801,4,1,86.83999633789062
distance,6.005442033449907,4.731531617167724,5,1,86.8499984741211
uniform,6.6718739283668045,5.2588129662498515,6,2,86.53999328613281
uniform,6.42366927051539,7.302791201829338,6,1,84.11000061035156
uniform,7.089542267999838,4.091836369766569,7,1,86.82999420166016
uniform,6.877323408217814,6.734989737016185,11,1,86.82999420166016
uniform,6.675425506987419,5.094957038135597,7,2,86.53999328613281
uniform,6.346578237920868,5.459585400614492,5,1,86.80999755859375
uniform,6.579805733402583,5.880135942887503,6,4,86.6199951171875
distance,6.949877648389206,4.860419547416033,3,9,86.52999877929688
uniform,6.129025971228762,5.034768200182832,5,1,86.81999969482422
uniform,7.608200013648794,4.6657529098287664,7,11,86.53999328613281
uniform,5.781623488146374,4.474329584642126,4,2,86.29999542236328
uniform,2.43847457614124,5.338121761301521,6,13,86.52999877929688
uniform,6.792423879150441,4.3505016005324135,5,1,86.82999420166016
uniform,6.463507318085242,5.722802072123112,8,1,86.80999755859375
uniform,7.205783234723892,4.844876540482542,17,2,86.53999328613281
uniform,6.6421183406967215,5.168465952252187,6,1,86.85999298095703
distance,6.308208861914414,3.8615178606961265,10,1,86.81999969482422
uniform,6.947549267525483,5.481806390422293,5,2,86.58999633789062
uniform,6.519217151389204,5.013689724495625,12,18,86.56999969482422
uniform,6.765217838396568,4.710631005364494,7,15,86.40999603271484
uniform,6.201902086024844,5.295618056809085,6,1,86.81999969482422
uniform,4.701781679203496,4.577962787435089,5,1,86.78999328613281
uniform,7.089259920883748,5.575439337136029,6,2,86.53999328613281
uniform,6.490827234488639,6.161398687184875,6,1,86.79999542236328
distance,9.80713446301969,4.98835488249211,4,1,86.72999572753906
uniform,6.7590810596401445,7.028775175511707,7,1,86.6199951171875
uniform,6.639174969375964,4.273760111199899,5,2,86.6199951171875
uniform,6.9038480773873925,5.816930615238187,6,1,86.83999633789062
uniform,6.384440039753082,5.187539411444905,3,2,86.23999786376953
uniform,6.779292520304687,4.797950843662644,13,1,86.82999420166016
uniform,7.349559966731974,5.468129414491069,9,2,86.55999755859375
uniform,5.9976603163558275,4.4429084645276085,5,1,86.8499984741211
uniform,6.562884256730537,7.837200733169752,19,1,86.82999420166016
distance,7.011928871233272,4.03285625915375,6,1,86.82999420166016
uniform,6.313822086220218,5.058270293383831,7,1,86.80999755859375
uniform,6.64404662647733,4.685640935259326,12,2,86.54999542236328
uniform,6.454482044053887,5.303898353865883,6,1,86.80999755859375
uniform,7.138651588250708,4.896600498098853,5,1,86.80999755859375
uniform,6.793353064647128,5.638875930428029,6,2,86.47999572753906
uniform,6.240466752289884,6.004655029792964,7,1,86.79999542236328
distance,6.943794214750264,5.272438495946484,6,1,86.83999633789062
uniform,6.58016337013754,4.574706297907606,5,3,86.19999694824219
uniform,6.781742527610368,4.918493532926628,4,1,86.82999420166016
uniform,6.435997001702207,4.178269874689714,8,14,86.62999725341797
uniform,6.145285587541872,5.385873911772228,7,2,86.53999328613281
uniform,6.698446787582254,5.132326102111042,6,1,86.85999298095703
uniform,7.1847547751098295,8.104802959866472,5,1,86.48999786376953
uniform,6.916897513146271,4.775681281582655,6,2,86.48999786376953
uniform,6.412901081325151,4.41235827505966,11,1,86.80999755859375
distance,2.201732025172621,5.707689808305759,7,1,86.45999908447266
uniform,6.5909508640171985,5.07262656441452,5,2,86.6199951171875
uniform,5.984575411094029,5.4634874759136824,3,5,86.58999633789062
uniform,6.788720820267341,4.865324123757461,8,1,86.82999420166016
uniform,4.346138288427527,6.384083363556348,5,1,86.79999542236328
uniform,7.01666203022098,4.653613749181551,6,2,86.53999328613281
uniform,6.242242905003565,5.267225453618291,4,1,86.80999755859375
distance,6.551141102402303,5.847808564735549,6,1,86.81999969482422
uniform,6.718125266573548,4.401905159965642,6,2,86.5199966430664
uniform,6.373545429544693,5.118695244877586,7,1,86.80999755859375
uniform,7.441269602467783,5.564091559338259,1,1,86.75999450683594
uniform,6.930272235337477,4.8048439210573965,5,2,86.57999420166016
uniform,5.336804261839529,4.959967850756478,10,17,86.66999816894531
uniform,5.618829510778906,4.59535643623255,5,1,86.79999542236328
uniform,6.542474442557155,2.4704837144728553,7,1,86.81999969482422
distance,7.204233465296434,4.1747049721872855,6,2,86.3699951171875
uniform,6.705712912819476,5.2237810794626744,4,1,86.85999298095703
uniform,6.127587626521772,5.656078326003416,6,1,86.82999420166016
uniform,6.396513185228552,4.964664791152934,6,1,86.81999969482422
uniform,6.8828761288739795,7.425523714484513,5,1,86.04999542236328
uniform,6.621139013563028,5.448059987303949,6,2,86.52999877929688
uniform,7.058090158414115,3.8482992197716883,7,2,86.54999542236328
uniform,6.329447140715438,4.718400667674616,6,1,86.80999755859375
distance,6.7541428959176155,4.386047429754712,6,1,86.82999420166016
uniform,6.5367744526320575,5.173564858883057,5,2,86.6199951171875
uniform,5.871617937348943,5.95954125489893,13,1,86.82999420166016
uniform,4.942750466451516,5.3851881092493175,4,3,86.16999816894531
uniform,6.865394371680333,4.540327360835142,5,1,86.83999633789062
uniform,6.494376382690255,4.892279975480974,7,2,86.56999969482422
uniform,7.05579118697318,5.07010017923121,6,1,86.82999420166016
uniform,6.282483745412753,5.7934765193367,5,1,86.80999755859375
distance,6.704034810643317,4.051987553823794,7,1,86.85999298095703
uniform,4.097475867538058,6.615990545559025,6,2,86.65999603271484
uniform,7.286613937167947,5.5062829284608625,6,1,86.7699966430664
uniform,6.893389646349819,6.15696939902852,14,1,86.82999420166016
uniform,6.157154649999771,4.68365540600041,5,2,86.58999633789062
uniform,6.576507722644272,5.29174765973997,7,1,86.82999420166016
uniform,6.737535907400165,4.293863266394935,2,1,86.83999633789062
uniform,6.444573353484684,9.990187660732735,11,7,86.17999267578125
distance,7.05708931329319,1.4182697143342526,12,2,86.40999603271484
uniform,6.832366615205109,5.002744180587807,4,1,86.82999420166016
uniform,3.858852037008658,4.8100244205628515,8,1,86.75999450683594
uniform,6.350615023588006,5.61597498291698,5,6,86.57999420166016
uniform,7.7950254206438245,5.252777993828853,6,2,86.50999450683594
uniform,6.592760844806008,4.611055191343508,5,10,86.7199935913086
uniform,6.739871281615028,5.06861663998899,6,1,86.83999633789062
uniform,6.1518380574068265,5.385244317695838,3,1,86.82999420166016
distance,6.989669202013535,4.45577298221891,4,2,86.18999481201172
uniform,6.5123455483193915,4.802425921440866,6,1,86.81999969482422
uniform,7.2199065027790175,5.63917923945886,7,1,86.77999877929688
uniform,3.2991197474164773,5.086229297234236,7,2,86.60999298095703
uniform,6.67575230627737,4.230533048625032,6,1,86.8699951171875
uniform,6.857254151090842,3.981144771642568,6,1,86.83999633789062
uniform,6.295333625268468,4.149664260423833,5,1,86.81999969482422
uniform,6.638404377739033,3.876098441080667,6,2,86.53999328613281
distance,5.9866026245753075,4.45351670568497,5,1,86.8499984741211
uniform,6.433785450964988,4.0776240779964885,6,1,86.80999755859375
uniform,6.9466984966725,4.261770271557462,6,2,86.49999237060547
uniform,6.721206143263803,4.487297190531617,5,1,86.8499984741211
uniform,7.143446542865155,3.6436043168014107,15,8,85.06999969482422
uniform,4.565744392153555,4.306681714104888,16,3,86.39999389648438
uniform,6.4424327912368975,5.897165835946332,4,1,86.80999755859375
uniform,6.806065611917707,5.445505409861675,6,2,86.49999237060547
distance,7.505380712638352,5.804888801881088,2,1,86.75999450683594
uniform,6.549750382900761,4.6490133499961965,5,1,86.81999969482422
uniform,6.213937005149243,4.226061612016575,6,1,86.79999542236328
uniform,6.971112615753083,5.269903416936394,5,2,86.58999633789062
uniform,6.684156460589142,8.41681107791051,12,1,86.85999298095703
uniform,6.483030688220049,3.864042491278508,6,1,86.80999755859375
uniform,6.831915844510559,5.537061020010366,6,13,86.72999572753906
uniform,6.350498673660778,6.872742898465049,5,1,86.43999481201172
uniform,7.1419109978646516,4.9005005246114965,6,2,86.53999328613281
distance,6.65874108751461,5.1702472921084315,11,1,86.85999298095703
uniform,6.091587672338329,6.08678276814527,5,2,86.57999420166016
uniform,7.328085469489923,4.587614155022098,13,1,86.75999450683594
uniform,6.97561356875783,7.716134744088087,4,2,86.28999328613281
uniform,6.590855933788533,5.381858270116578,5,1,86.8499984741211
uniform,6.304344407696906,4.2899161261100085,3,1,86.81999969482422
uniform,6.82220080714441,4.965813194066416,6,1,86.82999420166016
uniform,5.768073958348259,5.6850581040911585,6,12,86.70999908447266
distance,6.498018023311655,3.4231909853735036,6,2,86.39999389648438
uniform,6.747650080162197,4.763492825485778,5,1,86.83999633789062
uniform,6.303802458249168,5.257783845822215,6,1,86.81999969482422
uniform,7.031796069420488,4.504916179504259,7,1,86.82999420166016
uniform,6.638159185498912,7.180685428903683,6,2,85.74999237060547
uniform,6.868177233079342,5.4978528071284956,5,1,86.83999633789062
uniform,6.463669423051149,4.074035754630262,6,2,86.55999755859375
uniform,6.026262025394667,6.3870599438057925,4,1,86.35999298095703
distance,6.666110574346903,5.026655924449337,5,20,86.77999877929688
uniform,7.177391869911608,4.766090868040081,7,1,86.77999877929688
uniform,6.918187737013133,5.7845474860993775,6,3,86.23999786376953
uniform,6.358764812660683,5.1571394303276605,4,2,86.30999755859375
uniform,6.573661385279527,4.3932748074619825,7,11,86.50999450683594
uniform,3.5933886505177974,5.402217548633069,12,1,86.77999877929688
uniform,6.813963509571123,4.681645959500552,5,1,86.82999420166016
uniform,6.132803821745135,4.946180588949834,6,1,86.81999969482422
distance,6.481068754445534,5.548591111034101,5,2,86.38999938964844
uniform,7.082953539011213,8.865811210146541,6,1,86.80999755859375
uniform,6.716966842820861,5.133131196961968,7,1,86.8499984741211
uniform,5.155747447722335,4.220690709850689,3,1,86.75999450683594
uniform,6.202718919607465,5.955596531072043,9,5,85.5999984741211
uniform,8.421891797442864,3.6773274561240443,6,2,86.47999572753906
uniform,7.352508820075614,5.359382998491989,5,1,86.75999450683594
uniform,6.638961289425445,4.537578388576961,6,1,86.85999298095703
distance,1.0415224831756276,4.881607244959565,4,2,85.23999786376953
