shrinkage_alpha_0,shrinkage_alpha_1,knn_k,kmeans_k,last_task_accuracy
9.974336322550268,0.0013454743299252357,1,1,63.71357345581055
9.977530362427265,0.0,2,1,63.71357345581055
9.977554655252085,2.53240055982999e-05,1,1,63.71357345581055
9.977579922519451,0.0,1,1,63.71357345581055
8.636498739647173,3.097638602862915,1,2,62.98085021972656
9.977579922520434,0.0,1,1,63.71357345581055
9.977576499669613,0.0,1,1,63.71357345581055
9.975482921060596,0.0,1,1,63.71357345581055
9.977579922520434,0.0,2,1,63.71357345581055
9.977579922520434,0.0,9,1,63.71357345581055
9.073923285053922,5.721702208594323,50,3,62.39800262451172
9.975850670545665,0.0,1,1,63.71357345581055
9.934561854244624,0.0,47,1,63.696922302246094
9.977579922520434,0.0,5,1,63.71357345581055
9.977565503799148,0.0,1,1,63.71357345581055
9.977570241268221,0.0,1,1,63.71357345581055
9.980097757652402,1.637795902788639,40,1,63.71357345581055
9.975306907428298,0.004714356789147978,32,1,63.71357345581055
9.977579922520377,0.0,20,1,63.71357345581055
9.97586491006571,0.0,1,1,63.71357345581055
9.977579922520434,0.0,2,1,63.71357345581055
9.974537333697008,0.0,1,1,63.71357345581055
9.977283732098277,0.0,1,1,63.71357345581055
9.699161255516115,1.4187276362544479,1,1,63.6469612121582
9.97757992252043,0.0,1,1,63.71357345581055
9.976042581930987,0.0,1,1,63.71357345581055
9.969685542365763,0.1387073648921833,1,1,63.71357345581055
9.481151848135372,0.0,1,27,60.882598876953125
9.960462006306294,0.2421286533285676,12,1,63.71357345581055
5.171259324398693,0.0,1,18,61.68193054199219
9.97757992251899,0.0,1,1,63.71357345581055
9.960623777999524,1.4973901441267845,34,1,63.71357345581055
9.960380561877308,0.0,1,1,63.71357345581055
9.913825281383676,4.373886230261188,35,1,63.663612365722656
9.977579922308708,0.0,1,1,63.71357345581055
9.96443867010276,0.3222857643720655,2,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.971381606053459,0.0,1,1,63.71357345581055
9.977565306004864,0.0,1,1,63.71357345581055
9.977579922517211,0.0,1,1,63.71357345581055
9.961739173159003,2.6920980121940374,28,1,63.71357345581055
3.8233402793879323,10.0,1,21,60.416324615478516
9.9720138464533,0.0,1,1,63.71357345581055
9.976051051612727,0.0,1,1,63.71357345581055
9.96593806324171,0.0,1,1,63.71357345581055
9.672248400747776,6.5760743990540504,46,1,63.6469612121582
9.96858878752154,2.7871068903727982,24,1,63.71357345581055
9.977573394956252,0.0,1,1,63.71357345581055
9.970545339033203,0.0,1,1,63.71357345581055
7.68032300224204,5.246204853048257,50,2,62.531227111816406
9.961023886552283,0.0,1,1,63.71357345581055
9.977579922507845,0.0,1,1,63.71357345581055
9.977579922480647,0.0,1,1,63.71357345581055
9.970591781071686,0.0,1,1,63.71357345581055
9.976223564097598,0.0,1,1,63.71357345581055
9.977579922516549,0.0,1,1,63.71357345581055
9.977570034847142,0.0,1,1,63.71357345581055
3.9523771548322655,0.0,1,1,61.382179260253906
9.977579922520434,0.0,1,1,63.71357345581055
9.968468076970193,0.0,3,1,63.71357345581055
9.9775799222516,0.0,1,1,63.71357345581055
9.670872691819708,0.0,1,6,62.431312561035156
9.977579922519972,0.0,1,1,63.71357345581055
7.919382546310039,0.0,50,1,63.44712829589844
9.977575559216373,0.0,1,1,63.71357345581055
9.977574785609589,0.0,1,1,63.71357345581055
9.960799352876172,1.1825141784151951,49,1,63.71357345581055
9.971930266799392,0.0,1,1,63.71357345581055
9.970526451250981,0.0,1,1,63.71357345581055
9.977579922520428,0.0,1,1,63.71357345581055
8.558133003502322,5.166522433022535,1,30,60.632808685302734
9.976109945754116,0.0,1,1,63.71357345581055
9.97601823630951,0.0,1,1,63.71357345581055
9.976409430298594,0.0,1,1,63.71357345581055
9.97757992252035,0.0,1,1,63.71357345581055
9.977579922256837,0.0,1,1,63.71357345581055
9.970750573512689,0.0,1,1,63.71357345581055
9.977574323847874,0.0,1,1,63.71357345581055
9.977558603076211,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.977579920161759,0.0,1,1,63.71357345581055
9.974364197610328,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.977567325561589,0.0,1,1,63.71357345581055
9.975082578118394,0.0,1,1,63.71357345581055
9.584192886058128,7.540835244331626,1,16,61.931724548339844
9.97757591032975,0.0,1,1,63.71357345581055
9.977579919931387,0.0,1,1,63.71357345581055
9.977579922483747,0.0,1,1,63.71357345581055
9.977579922511449,0.0,1,1,63.71357345581055
9.977579922520434,0.0,7,1,63.71357345581055
9.977579922500103,0.0,1,1,63.71357345581055
9.977579921510767,0.0,1,1,63.71357345581055
9.97119524520419,0.0,1,1,63.71357345581055
9.195791514650729,9.780241613272207,4,1,63.563697814941406
9.97757987472037,0.0,1,1,63.71357345581055
9.97385142835247,0.0,1,1,63.71357345581055
3.8169215618200605,5.190295893538618,1,36,60.28310012817383
9.97757992233672,0.0,2,1,63.71357345581055
9.977579922497192,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.975005274334924,0.0,1,1,63.71357345581055
9.97614813358999,0.0,1,1,63.71357345581055
9.974818270857174,0.0,1,1,63.71357345581055
9.99999999995755,5.229372978104859e-13,7,1,63.696922302246094
9.977570800778468,0.0,1,1,63.71357345581055
9.977579922355723,0.0,4,1,63.71357345581055
9.976244855963056,0.0,1,1,63.71357345581055
9.969716508617017,0.0,2,1,63.71357345581055
9.976237170845293,0.0,3,1,63.71357345581055
9.97755194664416,0.0,1,1,63.71357345581055
9.977579922094812,0.0,1,1,63.71357345581055
9.977579922481578,0.0,1,1,63.71357345581055
9.977579922517508,0.0,1,1,63.71357345581055
9.977572498643422,0.0,1,1,63.71357345581055
9.977575260564187,0.0,1,1,63.71357345581055
9.97754173485122,0.0,1,1,63.71357345581055
9.977579922412264,0.0,1,1,63.71357345581055
9.959519273834328,0.10830933383595344,2,1,63.71357345581055
9.977579916185316,0.0,1,1,63.71357345581055
9.977557090839532,0.0,1,1,63.71357345581055
9.976752461544116,0.0,1,1,63.71357345581055
9.97757083964197,0.0,1,1,63.71357345581055
9.97659565627053,0.0,1,1,63.71357345581055
9.977579922520434,0.0,5,1,63.71357345581055
9.968224387739506,0.0,1,1,63.71357345581055
9.975503584679574,0.0,1,1,63.71357345581055
9.977575548228327,0.0,1,1,63.71357345581055
9.999999970905808,2.622511940095283e-07,3,1,63.696922302246094
9.975749730785616,0.0,1,1,63.71357345581055
9.976221971568416,0.0,1,1,63.71357345581055
9.974949739134019,0.0,1,1,63.71357345581055
9.976345781169924,0.0,1,1,63.71357345581055
9.977554544499416,0.0,2,1,63.71357345581055
9.977573074692675,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.97721194766526,0.0,1,1,63.71357345581055
10.0,0.0,3,1,63.696922302246094
9.975467314362167,0.0,1,1,63.71357345581055
9.975647829123918,0.0,1,1,63.71357345581055
9.975686285349589,0.0,1,1,63.71357345581055
9.965005058455297,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.968167481455804,0.0,1,1,63.71357345581055
9.977574905094075,0.0,1,1,63.71357345581055
9.977579922520434,0.0,2,1,63.71357345581055
9.977575669578377,0.0,1,1,63.71357345581055
9.542011343910469,7.542484542864367,1,12,61.84846115112305
9.968212165550831,0.0,2,1,63.71357345581055
9.977579922476643,0.0,1,1,63.71357345581055
9.977579922520434,0.0,2,1,63.71357345581055
9.975156197368584,0.0,20,1,63.71357345581055
9.975978616045161,0.0,1,1,63.71357345581055
9.977579921060492,0.0,1,1,63.71357345581055
9.573143186056209,4.498209285988577,1,10,62.064945220947266
9.975452784004652,0.0,1,1,63.71357345581055
9.977579921320016,0.0,1,1,63.71357345581055
9.977577436414721,0.0,1,1,63.71357345581055
9.975887046460741,0.0,1,1,63.71357345581055
9.975723131946669,0.0,1,1,63.71357345581055
9.977579922335115,0.0,1,1,63.71357345581055
9.975822199033876,0.0,1,1,63.71357345581055
9.977579922519835,0.0,1,1,63.71357345581055
9.977573166416722,0.0,1,1,63.71357345581055
9.976048950339129,0.0,2,1,63.71357345581055
9.97625900351671,0.0,1,1,63.71357345581055
9.416314571126685,4.183258685316713,1,14,61.915069580078125
9.089773413746457,8.179270306918617,1,1,63.59700393676758
9.97756806946686,0.0,1,1,63.71357345581055
9.976106585579103,0.0,1,1,63.71357345581055
9.97757992251359,0.0,1,1,63.71357345581055
9.999999995358813,1.0949260144926525e-16,1,1,63.696922302246094
9.977579922399755,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.976342697323846,0.0,1,1,63.71357345581055
9.97237304759568,0.0,1,1,63.71357345581055
9.975871730273182,0.0,1,1,63.71357345581055
9.976003111142687,8.953508237527575e-06,1,1,63.71357345581055
9.968250696593211,0.0,1,1,63.71357345581055
9.962975459696047,0.037024540303930466,49,1,63.71357345581055
9.977734963872484,0.593699817865634,7,1,63.71357345581055
9.973973016807363,0.0036150106072850075,1,1,63.71357345581055
9.97757992252043,3.843211209183791e-15,1,1,63.71357345581055
9.977579922167036,3.54192233876755e-10,1,1,63.71357345581055
6.818461903862554,3.39541425029541,1,7,62.24812698364258
4.826017335122199,10.0,1,6,61.53205490112305
9.971784768574853,0.005248186974408788,1,1,63.71357345581055
9.977579898843528,2.382987329230058e-08,1,1,63.71357345581055
9.977541711368529,3.861549959176593e-05,1,1,63.71357345581055
9.97757992234694,1.7237351530273563e-10,1,1,63.71357345581055
9.96790089661822,0.07561892366397567,20,1,63.71357345581055
7.2404431087601315,4.5997603515702234,1,40,60.416324615478516
9.977570068582644,9.876080121464032e-06,1,1,63.71357345581055
10.0,7.34395934638148,3,1,63.696922302246094
9.643315528225417,6.087594677183507,1,19,61.89842224121094
9.973931776067367,0.003642009521435743,1,1,63.71357345581055
9.674188759618133,8.030812195893326,1,6,62.447959899902344
9.977579922520434,0.0,1,1,63.71357345581055
9.3601417697212,0.0,1,36,60.43297576904297
9.97757992251965,7.841782858454185e-13,2,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.968281211860607,0.0,1,1,63.71357345581055
8.648066516848484,0.0,50,1,63.530391693115234
9.977572945716744,6.992480885764872e-06,1,1,63.71357345581055
9.977563947944969,1.601047106581184e-05,1,1,63.71357345581055
9.977579922293108,2.278364402843946e-10,8,1,63.71357345581055
9.268417263051674,10.0,1,37,60.516239166259766
9.970350299856449,0.005596631441834511,2,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
8.165637476969149,2.4063231639544282,1,4,62.547882080078125
9.977579922520434,0.0,2,1,63.71357345581055
9.977533464926902,4.7197744138762324e-05,2,1,63.71357345581055
9.974081893857008,0.003505886969373328,1,1,63.71357345581055
9.974093093689268,0.0034946166730553826,1,1,63.71357345581055
9.977579922520126,3.1164054778567783e-13,1,1,63.71357345581055
9.968341872662364,0.0028820310991088914,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.97755201620656,2.7744520423657664e-05,1,1,63.71357345581055
9.993216795002306,5.022527929801351,23,1,63.680267333984375
9.968281603804023,0.0,1,1,63.71357345581055
9.96835901348307,0.0028658261624339796,1,1,63.71357345581055
9.974035741566581,0.0035520962239186573,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.968299594599676,0.0,1,1,63.71357345581055
9.974644061492837,0.061046216585153336,17,1,63.71357345581055
9.974028710533432,0.0035589519122806593,1,1,63.71357345581055
2.6621698786979153,10.0,1,19,59.90008544921875
9.96163203381002,2.510468550026417,45,1,63.71357345581055
9.977579922299745,2.2118594654014226e-10,1,1,63.71357345581055
9.977569736193463,1.0209151339603323e-05,1,1,63.71357345581055
9.977574178323586,5.7571041955305395e-06,1,1,63.71357345581055
9.974040681018838,0.0035471869164188253,1,1,63.71357345581055
9.977579921570582,9.520734013949126e-10,1,1,63.71357345581055
5.147317533777961,0.0,1,16,61.68193054199219
9.968447191368702,0.01369172142635936,10,1,63.71357345581055
9.977579922519514,9.244102725613407e-13,1,1,63.71357345581055
9.97757992251996,4.059822337994478e-13,1,1,63.71357345581055
9.973607641388828,0.003544362359660694,1,1,63.71357345581055
9.97393274706072,0.0036352322522980912,1,1,63.71357345581055
9.97402295899105,0.003564903484679419,1,1,63.71357345581055
9.974019878932655,0.003566933303570074,1,1,63.71357345581055
9.97757717042418,2.4779794037517788e-06,1,1,63.71357345581055
9.972623186185956,3.076152754947543,49,1,63.71357345581055
9.976581943324428,0.0009216735413706156,1,1,63.71357345581055
9.669833277600844,3.0100895272736707,20,1,63.6469612121582
9.977579922520434,0.0,1,1,63.71357345581055
9.992354866117239,3.381297755986452,18,1,63.696922302246094
9.977579922520434,0.0,9,1,63.71357345581055
9.977579922518068,7.154447434015209e-13,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.97757991890538,2.8297564735833967e-10,1,1,63.71357345581055
9.905930710956454,3.8020142912864685,3,1,63.680267333984375
4.823541249380192,0.0,1,6,61.48210144042969
9.977579922520274,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
7.739096371461658,4.937404993742015,1,33,60.74937438964844
5.741645766255317,4.206324312852791,1,4,62.29808807373047
9.977579922520434,0.0,1,1,63.71357345581055
9.968329680565763,0.0,3,1,63.71357345581055
9.977579922520274,6.087065442316142e-14,1,1,63.71357345581055
9.977573933626143,6.002351185532339e-06,1,1,63.71357345581055
9.975316262446515,0.000853377258157203,1,1,63.71357345581055
4.288923105969373,0.0,50,1,61.765201568603516
9.977434087240432,0.00013066816242494905,2,1,63.71357345581055
9.962632071506974,0.00792040706535424,5,1,63.71357345581055
9.977578646195912,5.454481340327954e-07,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.9744342052917,0.003152784449589612,1,1,63.71357345581055
9.977555742550193,2.4234279241976522e-05,1,1,63.71357345581055
3.4862860596689527,10.0,1,27,60.03330993652344
9.977579922520434,0.0,2,1,63.71357345581055
9.974443504389557,0.0031384169878567614,1,1,63.71357345581055
9.96405799897722,0.005330387502753465,1,1,63.71357345581055
8.017399594235757,0.0,1,26,60.96586608886719
9.974460438184472,0.0031264939323271367,1,1,63.71357345581055
9.977541646304623,3.8039593232548323e-05,1,1,63.71357345581055
10.0,10.0,40,1,63.663612365722656
9.974421833050977,0.0031651021000276857,1,1,63.71357345581055
9.97576455922026,0.0011225317730066639,1,1,63.71357345581055
6.618431905123402,10.0,1,16,61.865116119384766
9.977579922520434,0.0,1,1,63.71357345581055
9.97115383491476,0.0024337653650115185,1,1,63.71357345581055
9.974428783788763,0.003156903923307316,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.977575392151056,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.961332875754819,0.0074215333242059435,1,1,63.71357345581055
9.9775713639712,0.0,1,1,63.71357345581055
9.971195211438486,0.0008852959499525522,1,1,63.71357345581055
9.977579922445392,0.0,1,1,63.71357345581055
9.99999993808183,5.029448551542682e-07,4,1,63.696922302246094
9.968361395102395,0.0,1,1,63.71357345581055
9.977577329440827,1.5149336873191828e-06,2,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.977349690183988,0.00023074825292915285,1,1,63.71357345581055
9.968639224883564,0.0,1,1,63.71357345581055
9.977579922503907,6.71212763986845e-12,1,1,63.71357345581055
9.977579922520434,0.0,2,1,63.71357345581055
9.977531282415775,4.070761896881673e-05,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
3.757473849088913,10.0,1,3,61.21565628051758
3.7250879686758633,5.654006711236388,1,9,60.882598876953125
5.549060311123991,10.0,1,40,60.33305358886719
4.789947850683106,10.0,1,39,60.3996696472168
9.977579922505718,1.4720987607587363e-11,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
5.8767774237216965,10.0,1,4,62.36469650268555
4.817353541864469,4.3529008085001895,1,30,60.49958419799805
9.977579922520434,0.0,1,1,63.71357345581055
9.9775619717167,1.7991139747176265e-05,2,1,63.71357345581055
9.977579922519869,2.6577036967733606e-13,1,1,63.71357345581055
1.8523027001695733,0.0,1,12,57.83513641357422
9.96980255402527,0.005969572170157355,1,1,63.71357345581055
3.6311824364485727,0.0,1,5,61.149044036865234
5.567683264220951,10.0,1,11,61.68193054199219
9.977579922520434,0.0,1,1,63.71357345581055
9.970297437482058,0.006067523294895497,2,1,63.71357345581055
1.166774882727106,10.0,1,4,54.52123260498047
6.093154017982619,4.928900064629146,1,41,60.266448974609375
9.969893010821949,0.000665907173620108,1,1,63.71357345581055
9.966946304764727,0.00653096680113786,8,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.972235934858004,0.0011599727311350804,2,1,63.71357345581055
9.967388610892634,1.325460858332983,1,1,63.71357345581055
9.967820608186633,0.8743221233299598,23,1,63.71357345581055
9.97738854102622,0.0,1,1,63.71357345581055
9.977579922506843,0.0,1,1,63.71357345581055
9.976558273224029,0.0,1,1,63.71357345581055
9.976260928953824,0.0,1,1,63.71357345581055
9.976325634999197,0.0,1,1,63.71357345581055
9.977579922519846,0.0,2,1,63.71357345581055
9.977579922520189,0.0,1,1,63.71357345581055
9.968686372492146,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.45813000352265,0.0,50,25,60.000003814697266
9.967420744464674,0.004425742773432646,8,1,63.71357345581055
9.977579921719196,0.0,1,1,63.71357345581055
9.976201862296211,0.0,1,1,63.71357345581055
9.977527094319072,0.0,1,1,63.71357345581055
9.976357590881808,0.0,1,1,63.71357345581055
9.976295777338324,0.0,1,1,63.71357345581055
9.976211319216507,0.0,1,1,63.71357345581055
9.9775799225192,0.0,1,1,63.71357345581055
9.976401259160802,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.029368579030997,3.282035667601523,1,12,61.88176727294922
4.448406897930287,9.999999999999998,1,34,60.33305358886719
9.975941321440668,0.0,1,1,63.71357345581055
9.976187724998741,0.0,1,1,63.71357345581055
9.977575025808756,0.0,1,1,63.71357345581055
9.976126073208269,0.0,1,1,63.71357345581055
9.977570690024928,0.0,1,1,63.71357345581055
9.97756574430163,0.0,1,1,63.71357345581055
9.975372926578899,0.0,1,1,63.71357345581055
9.97651363686868,0.0,1,1,63.71357345581055
7.6674064424548485,0.0,1,30,60.68276596069336
9.977579917278849,0.0,1,1,63.71357345581055
9.976160977904518,0.0,1,1,63.71357345581055
9.94295472279191,1.3381981290876865,15,1,63.696922302246094
9.644051919963196,0.33431369433596336,1,1,63.6469612121582
9.97497475215374,0.0026102866666879677,1,1,63.71357345581055
9.96844670514125,0.0014926661878890157,1,1,63.71357345581055
9.959676991367125,0.007760905300054572,1,1,63.71357345581055
9.971078992614972,0.5557481427092835,32,1,63.71357345581055
9.968393804802954,0.027481750195094017,1,1,63.71357345581055
9.93902792013554,0.0,45,1,63.696922302246094
9.977554669071672,2.098855486604844e-05,1,1,63.71357345581055
9.9691025561173,0.006043884665449662,1,1,63.71357345581055
9.977579922520029,0.0,1,1,63.71357345581055
9.963377403266236,0.013035064410052453,1,1,63.71357345581055
9.84223504550755,1.7169721331447363,31,1,63.663612365722656
9.977579920718934,4.5004812014684665e-10,1,1,63.71357345581055
9.977579920777973,1.6930581034162224e-10,1,1,63.71357345581055
9.9775761471957,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.974836792006602,0.0027492941540945242,1,1,63.71357345581055
9.974807682074164,0.0027773931454110386,1,1,63.71357345581055
9.691691161430345,6.013631105563131,1,8,62.2647819519043
9.977576149600871,0.0,1,1,63.71357345581055
9.99995285914885,5.009838183342489,29,1,63.680267333984375
9.976166412292738,0.0,1,1,63.71357345581055
9.977564967794057,0.0,1,1,63.71357345581055
9.97211698936906,0.002017287140808727,1,1,63.71357345581055
9.968582031313618,0.0,1,1,63.71357345581055
9.977579922520434,0.0,6,1,63.71357345581055
9.9775799221282,3.468295656397591e-11,1,1,63.71357345581055
9.97659660737025,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.976339505592962,0.0,1,1,63.71357345581055
9.976362438239196,0.0,1,1,63.71357345581055
9.962206495170353,0.006494198091840695,1,1,63.71357345581055
9.977573905324423,0.0,1,1,63.71357345581055
3.282456398675425,0.0,1,34,59.98334884643555
9.969271687022172,0.0,1,1,63.71357345581055
9.976641252133298,0.0,1,1,63.71357345581055
9.97757992166475,0.0,1,1,63.71357345581055
9.743829209753454,0.0,8,1,63.6469612121582
9.977574059902697,0.0,1,1,63.71357345581055
9.968527369813996,0.0,1,1,63.71357345581055
9.977047487952579,0.0,1,1,63.71357345581055
9.977063144276222,0.0,1,1,63.71357345581055
9.97724587808935,0.0,1,1,63.71357345581055
9.977058447106593,0.0,1,1,63.71357345581055
9.977062789683611,0.0,1,1,63.71357345581055
9.977579922520434,0.0,2,1,63.71357345581055
9.97630057338856,0.0,1,1,63.71357345581055
9.224230878167468,0.0,1,3,62.897586822509766
9.976014704876308,0.0,1,1,63.71357345581055
9.973115962049425,0.0,1,1,63.71357345581055
9.975827862994516,0.0,1,1,63.71357345581055
9.97624595095576,0.0,1,1,63.71357345581055
9.977053214523098,0.0,1,1,63.71357345581055
9.974214608285829,0.0,1,1,63.71357345581055
2.5780262824576776,10.0,1,23,59.55037307739258
9.977579922520366,0.0,1,1,63.71357345581055
9.976312239129811,0.0,1,1,63.71357345581055
9.976248227988924,0.0,1,1,63.71357345581055
9.976505840759122,0.0,1,1,63.71357345581055
9.977579921785896,0.0,1,1,63.71357345581055
9.977579922520434,0.0,3,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.909317158162594,4.477595807984471,16,1,63.663612365722656
9.976309577809587,0.0012601707651615905,1,1,63.71357345581055
9.977579918292635,2.6688350122086032e-09,1,1,63.71357345581055
9.977579921216812,4.852422789106276e-10,1,1,63.71357345581055
9.977086338661277,4.143631703305541e-05,2,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.977543693646306,0.0,1,1,63.71357345581055
9.977579922443784,1.5975811387942506e-11,1,1,63.71357345581055
9.977579624964175,1.5288058852799242e-07,1,1,63.71357345581055
9.988131700083613,2.3604135494679213,20,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.976377200162965,0.001194293900111347,1,1,63.71357345581055
9.977568131805954,1.1817207701125859e-05,1,1,63.71357345581055
9.981399550850137,2.5838304018143434,15,1,63.71357345581055
9.977173830274292,0.0002632378671440634,1,1,63.71357345581055
9.976382250851412,0.0011890611979295269,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.971743256134076,0.3436735327644458,6,1,63.71357345581055
9.96864420341364,0.0,1,1,63.71357345581055
8.644075693350645,10.0,1,25,59.35054397583008
9.976743468775332,0.0008383284048101405,1,1,63.71357345581055
9.97643985379549,0.0011337114582715218,1,1,63.71357345581055
9.527735095471144,0.8926111832261086,49,1,63.59700393676758
9.977579922410616,0.0,1,1,63.71357345581055
6.067225884053355,3.3662616618808694,1,39,60.716068267822266
9.977579922517913,0.0,9,1,63.71357345581055
9.94598495397293,0.0,48,1,63.71357345581055
9.97634283119299,0.0,1,1,63.71357345581055
9.4944254503082,0.0,1,40,60.449623107910156
9.97508588425494,0.8050986277304313,32,1,63.71357345581055
9.964803997669668,0.26255870904344,2,1,63.71357345581055
9.968718493129403,0.0,1,1,63.71357345581055
9.977579922333696,0.0,1,1,63.71357345581055
9.97757639135605,0.0,1,1,63.71357345581055
9.977579341208392,0.0,8,1,63.71357345581055
9.971710046846527,0.0,1,1,63.71357345581055
9.964791349005711,0.010391038168293426,6,1,63.71357345581055
9.97757992245765,0.0,1,1,63.71357345581055
9.97717773265424,0.0,1,1,63.71357345581055
9.977575257644748,0.0,1,1,63.71357345581055
9.961230338080476,1.0487274144543455,3,1,63.71357345581055
9.976460618042045,0.0,1,1,63.71357345581055
4.937487719616943,4.531132014133014,1,39,60.43297576904297
9.968738552648276,0.0,3,1,63.71357345581055
9.971795107596591,0.49762259371466777,15,1,63.71357345581055
9.950876905312228,2.7255235641709605,24,1,63.696922302246094
9.976412200071827,0.0,1,1,63.71357345581055
9.977579922504015,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.977510560781433,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.975133361129728,0.0,1,1,63.71357345581055
9.977579922501228,0.0,1,1,63.71357345581055
9.979821797769137,1.472853719057054,29,1,63.71357345581055
9.970779638705148,0.0,1,1,63.71357345581055
9.976713907169735,0.0,1,1,63.71357345581055
9.977579913867455,0.0,1,1,63.71357345581055
6.372571960091591,9.374030465260148,50,1,62.847625732421875
5.679289963939251,10.0,1,23,60.89925003051758
9.976619602343824,0.0,1,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.976227667251402,0.0,1,1,63.71357345581055
9.976478602179101,0.0,1,1,63.71357345581055
7.4025471835783305,0.0,1,5,62.68110275268555
9.984138331115322,1.9250282524442721,41,1,63.71357345581055
9.977579922520434,0.0,1,1,63.71357345581055
9.976498115072218,0.0,1,1,63.71357345581055
9.968843494639044,0.0,1,1,63.71357345581055
9.975649232952273,0.0,2,1,63.71357345581055
9.977579920245477,0.0,4,1,63.71357345581055
9.977575915725419,0.0,2,1,63.71357345581055
9.962486667966568,0.0,9,1,63.71357345581055
9.977206609033134,0.0,1,1,63.71357345581055
9.944567903876305,2.688974142074585,3,1,63.696922302246094
9.942356767133306,0.809721685939808,18,1,63.696922302246094
9.9775759869703,3.944393442892285e-06,1,1,63.71357345581055
9.977579922520336,9.806838412785694e-14,1,1,63.71357345581055
9.96886972497441,0.0,2,1,63.71357345581055
9.969963033287742,0.006925146960765856,1,1,63.71357345581055
9.977567477441276,1.2473043818669605e-05,1,1,63.71357345581055
10.0,7.838517211303209,2,1,63.696922302246094
9.968880336657586,0.0,1,1,63.71357345581055
9.97757992251945,8.907845905896434e-13,1,1,63.71357345581055
9.973604238512157,0.003984251989750733,1,1,63.71357345581055
8.56070782294457,0.0,1,35,60.54954528808594
9.977579922519222,1.1585777061957005e-12,1,1,63.71357345581055
9.977579922520434,0.0,9,1,63.71357345581055
9.977572643235948,7.295641370366107e-06,1,1,63.71357345581055
9.977560743574168,1.922462993120976e-05,1,1,63.71357345581055
9.97325844111311,0.00430164260316023,2,1,63.71357345581055
9.976304109742802,0.001267534949143962,1,1,63.71357345581055
9.977572022827937,7.917443466644265e-06,1,1,63.71357345581055
9.973399153186866,0.004190046599280475,2,1,63.71357345581055
9.977579922147621,3.7367141066585065e-10,1,1,63.71357345581055
9.97702059487979,0.0005605844761076585,1,1,63.71357345581055
9.9763822376627,0.001191321151095808,1,1,63.71357345581055
9.95782839353662,0.01978619899557458,1,1,63.71357345581055
9.973259336609065,0.004330262723682451,1,1,63.71357345581055
9.97757992251988,5.55111830973434e-13,1,1,63.71357345581055
9.977002212684633,0.0005790079761695083,1,1,63.71357345581055
9.977579922519165,1.1705418554843343e-12,1,1,63.71357345581055
9.976525947154553,0.001051183040968972,1,1,63.71357345581055
9.960741195136773,0.3901501593697593,30,1,63.71357345581055
9.977579922520128,3.7326885807300543e-13,1,1,63.71357345581055
6.408006242769472,0.0,1,3,62.764366149902344
9.973839856068343,0.0037483840337040933,1,1,63.71357345581055
9.977575324484988,4.608367440567897e-06,1,1,63.71357345581055
9.974402705869462,0.2988794279268658,19,1,63.71357345581055
