tukey_lambda,shrinkage_alpha_0,shrinkage_alpha_1,knn_k,kmeans_k,last_task_accuracy
0.449000108109204,1.1208850151744956,2.0,6,20,52.22999954223633
0.38418399278180243,0.8098379214955475,1.1164795347291927,8,41,52.38999557495117
0.5055825868578462,1.9999999999999998,2.0,5,50,51.38999938964844
0.3,1.1310859045643693,1.2519651923507085,23,33,50.94999694824219
0.39600505664757923,0.7827987186826908,1.2915744202777584,6,29,52.57999801635742
0.4137178406028405,1.6330068582444108,1.4414825375548932,22,50,51.38999938964844
0.40151088588163614,1.3173138544728358,2.0,5,50,52.349998474121094
0.46082161972291824,1.1625174341706557,1.4954145933357297,8,50,52.47999954223633
0.35068953205942627,0.8355569955117846,0.5,4,50,52.04999923706055
0.4539337406372118,1.4572741098895192,2.0,7,50,52.429996490478516
0.5305828384330564,0.706607050627021,1.219246215527426,31,37,50.73999786376953
0.4062418135077418,1.1202688327448351,0.5,7,20,51.66999816894531
0.3,1.2035126847716033,0.5,1,20,50.41999816894531
0.35642812099065246,0.7908438795176991,1.2418939401345692,3,36,51.82999801635742
0.3752884641804617,0.7330398355322436,0.5,14,50,51.939998626708984
0.47848901692907175,1.366602175362112,1.508401484203512,6,32,52.32999801635742
0.46033881936895205,0.7640618481138428,0.5,13,20,51.94999694824219
0.4475001335855385,1.5782309039243523,1.3629242533753876,11,50,52.05999755859375
0.43385176122243024,1.8206029972815925,1.4170393862088713,5,40,52.04999923706055
0.44911359628805314,1.0055401602236322,1.4268453391430007,14,20,52.380001068115234
0.4599886234371446,0.852716850528586,1.1126174353823095,12,41,52.31999588012695
0.4150855214824656,1.2558437596312197,1.5533630047315,9,31,52.380001068115234
0.4651222723753832,0.5,0.5,16,31,51.48999786376953
0.4224475462571685,0.9607721065916346,2.0,1,50,51.93000030517578
0.518769730873541,0.8649102438113956,1.2574530454981265,6,20,52.03999710083008
0.3830919576254237,0.9120711925352072,1.5366036531178076,8,28,52.630001068115234
0.3578634393352444,1.4373613818469688,1.4495246335250576,7,30,52.02000045776367
0.42817133053425305,1.5133783007521973,2.0,4,38,52.53999710083008
0.5146478394404596,1.435991768197049,2.0,50,33,49.04999542236328
0.47190317291967543,0.9231290311314632,1.542275595679646,9,29,52.429996490478516
0.4640789930037382,0.9933628343603129,1.4692860509073138,9,50,52.53999710083008
0.43238860440935295,1.0012582005980857,2.0,18,38,52.189998626708984
0.443338004148804,1.1871731253857072,2.0,5,50,52.41999816894531
0.3722917810419808,0.5,0.5,14,35,51.459999084472656
0.48937959761075145,0.7686442127707804,1.2190078766590813,1,35,51.55999755859375
0.41080377231978077,1.0800095458053574,1.305343747662483,16,50,52.2599983215332
0.39406429437168006,2.0,1.227159405435497,4,20,51.37000274658203
0.4722892228702767,0.9633663234197056,2.0,12,50,52.34000015258789
0.3597670364311384,1.0574533692956027,2.0,12,31,52.189998626708984
0.6,1.2093818072112947,2.0,11,50,51.33000183105469
0.48554038706324476,1.656722742718646,2.0,8,35,52.32999801635742
0.4119988172643684,0.8828506777623939,1.4875045011663943,9,20,52.369998931884766
0.3,1.0325805901406986,2.0,19,50,51.43000030517578
0.35878946627668096,0.5,2.0,32,50,49.94999694824219
0.4248991626608001,0.9244657806247492,2.0,10,38,52.6099967956543
0.4134285957265232,0.8164703786782057,2.0,29,37,51.40999984741211
0.4022508112182154,0.7870717235291371,1.5364766886558667,10,40,52.5099983215332
0.4600799259094749,1.2629951979139555,1.379473509305561,5,50,52.2599983215332
0.4273800937792755,1.7103362171568972,2.0,9,50,52.249996185302734
0.38346697878856384,2.0,2.0,26,39,50.5
0.4303264749032433,1.7573462867834286,2.0,4,29,52.22999954223633
0.5048658963084763,1.1166879728790566,2.0,10,20,52.14999771118164
0.5203226496451554,1.3783018788521824,2.0,8,36,52.07999801635742
0.35418284706531816,1.507712076240415,2.0,5,42,52.349998474121094
0.5143087172057197,1.416850438547811,0.5,26,50,50.339996337890625
0.4560049823962684,1.1675739612193452,2.0,7,40,52.810001373291016
0.3377995938631592,1.7045189590581482,2.0,6,50,52.21999740600586
0.46605369530350527,0.8753264459748574,0.5,6,32,52.29999923706055
0.42115201449637274,1.0226948273250338,2.0,6,31,52.91999435424805
0.4264102487146276,0.9634261569202983,1.6411633838081436,5,31,52.59999465942383
0.6,2.0,2.0,7,37,51.19000244140625
0.4298770552731992,1.169673120937924,1.5921570322420646,6,38,52.999996185302734
0.4109817226848747,1.0542594677332233,2.0,7,30,52.84999465942383
0.4106809600767133,1.054338824391928,2.0,7,30,52.8599967956543
0.43423648673284426,1.0414750466153335,2.0,6,32,52.82999801635742
0.4441817006039876,1.094718715652303,2.0,7,36,52.66999435424805
0.4116882764064646,0.9582125037323865,2.0,9,30,52.439998626708984
0.42961920475096027,1.1087267151133178,1.6348323527328112,6,36,52.71999740600586
0.412089887051179,0.9294146829962175,2.0,4,34,52.54999923706055
0.39789089772420366,1.1330030563485103,2.0,6,30,52.939998626708984
0.3967463310593971,1.1312816021531018,2.0,6,30,52.880001068115234
0.4022268759108259,1.0498403315586398,1.6461045057821644,6,30,52.82999801635742
0.42010121637163245,1.1090150599190405,2.0,5,29,52.689998626708984
0.3813799233666618,1.0888857474199858,2.0,7,30,52.52000045776367
0.4153492174364592,0.9752013876178158,1.6053167392029657,6,29,52.749996185302734
0.4205542394791131,1.1014524312019718,1.665368309241517,6,36,52.70999526977539
0.4366729466684217,1.0687141428589177,2.0,5,30,52.810001373291016
0.41392186086955723,1.1920365413631218,2.0,7,30,52.739994049072266
0.4164687277884459,0.9671731900226239,1.604093150141751,6,28,52.71999740600586
0.4010816541520653,1.1324202430054444,1.6102563462785566,5,30,52.619998931884766
0.436982301502642,1.0680793700165616,2.0,5,29,52.70999526977539
0.37759069737510964,1.1885127405892508,2.0,5,30,52.5099983215332
0.37666569731167016,1.0012298563509374,1.5706153648920664,7,29,52.41999816894531
0.6,0.5,0.5,41,37,48.529998779296875
0.4319349186523231,1.1405819206118806,2.0,6,37,52.79999923706055
0.4196392852773009,1.1743787611796423,2.0,8,30,52.89999771118164
0.4329579807069279,1.0615938175058226,2.0,8,29,52.72999954223633
0.43432702240551735,1.1961823230169997,2.0,5,29,52.56999588012695
0.41399270944471006,1.2132163996647065,2.0,8,31,52.84000015258789
0.4326241047988285,1.1762403546685285,2.0,7,36,52.749996185302734
0.43038067233227423,1.0875534042068098,1.6733463789553684,6,36,52.749996185302734
0.39918215729528206,0.951162602733836,2.0,7,29,52.499996185302734
0.4100847034666334,1.238730903722626,2.0,8,30,52.82999801635742
0.4327434895749555,1.1937724657972502,2.0,7,36,52.64999771118164
0.42886246321773835,0.7246418412664063,1.0155065153418674,6,28,52.499996185302734
0.44348291031158044,1.0609769673558742,2.0,8,29,52.70999526977539
0.4172344083180065,1.1244067828028654,1.6073739781796563,8,29,52.77999496459961
0.43543580607991506,0.9788811657987475,1.5691681408307565,5,28,52.5099983215332
0.4278802342535394,1.1870996236668057,1.650098437847403,6,36,52.7599983215332
0.6,0.9531303528965112,0.5,1,36,50.18999481201172
0.4049800653581563,1.2616279230469116,2.0,8,29,52.72999954223633
0.40143675041934457,1.1137044097730942,2.0,9,29,52.63999557495117
0.40628807891884555,0.8102289542002657,1.4672571063451691,13,28,52.38999557495117
0.5508881140954223,0.8545162606188892,1.150859703208719,16,37,51.519996643066406
0.4203625952818253,1.2198588887443313,2.0,5,27,52.70000076293945
0.42037687375375493,1.334451812423056,2.0,9,30,52.39999771118164
0.41500363671517687,1.1990620162224888,1.5649751690678548,5,29,52.56999588012695
0.37038157000275956,2.0,2.0,43,37,49.429996490478516
0.40661131595800865,1.0835461311960124,2.0,5,38,52.739994049072266
0.4790497160194865,1.2522613114466286,1.0860220764767143,10,40,52.45000076293945
0.43565979078892336,0.8586984231115388,2.0,18,27,52.22999954223633
0.4449922293525929,1.210438100618728,1.2372551894645119,7,42,52.70000076293945
0.38684212566733134,1.4983787009743,0.5,24,34,50.099998474121094
0.4812202103583667,1.016027919876569,1.063112712199578,6,43,52.810001373291016
0.36737158519619284,1.0306598749281932,2.0,8,29,52.6099967956543
0.4193084330345292,1.0637422356703565,2.0,7,26,52.689998626708984
0.37587232918020064,1.2618109968139335,2.0,5,29,52.48999786376953
0.40959837783279396,1.0733843446699605,2.0,7,35,52.52000045776367
0.4454561571741753,1.2243195004012528,2.0,5,29,52.57999801635742
0.6,0.7102443845187371,0.5,12,20,50.779998779296875
0.44599556564986215,0.6881437468151824,1.153224123243438,43,37,50.44999694824219
0.40428571319338513,0.8306128204243826,1.4078912170745448,7,28,52.56999588012695
0.41233122061268707,1.1053097233222384,1.5424046738170507,8,28,52.88999557495117
0.4122483892775655,1.104919281269095,1.5412343750111992,8,28,52.89999771118164
0.3641330873803076,1.094962965863139,1.5097782708459315,6,29,52.6099967956543
0.41752276596648463,1.0954998380040601,1.5682007778273803,8,27,52.78999710083008
0.43758565192430876,1.0511992486232433,2.0,9,27,52.71999740600586
0.40038927419566667,1.0993692836608346,1.4874915361149295,9,28,52.5099983215332
0.6,2.0,2.0,17,34,50.720001220703125
0.4254180981680335,1.0304169952521536,1.601123164337393,6,27,52.9900016784668
0.42589373232691485,1.0295485433275757,1.5987549310923266,6,27,52.9900016784668
0.4265242416923265,1.0288655868796246,1.596882168901081,6,27,52.9900016784668
0.42891448489156103,1.039714167226495,1.598933256457581,6,27,52.9900016784668
0.43567142689250193,0.9971678852202449,1.571248276282437,7,26,52.689998626708984
0.41508759854259325,1.061585640485561,2.0,6,26,52.72999954223633
0.41837964176598447,1.0888136283441283,1.573989604886465,5,27,52.749996185302734
0.4160941498070546,0.9522305494381331,1.2859534777288448,6,27,52.929996490478516
0.41031988197869673,0.9543997922525809,1.5427691962235315,6,27,52.91999435424805
0.4245569060725626,0.9404107570216541,1.484411741453454,5,27,52.749996185302734
0.41097253798086475,1.0012512563463376,2.0,5,28,52.57999801635742
0.42212347748306756,0.9725797621396252,1.2247715489766544,7,27,52.70999526977539
0.4389875390631638,1.0932667636205755,1.611206175384313,7,27,52.77999496459961
0.44552031410483633,0.9680025312354447,1.5791425795248974,7,26,52.63999557495117
0.4123620480550809,1.1144174482624456,1.552927643770353,5,27,52.749996185302734
0.3899286731895609,0.9804395992364066,1.4937342044404966,6,27,52.78999710083008
0.42425863677059833,0.910264838899191,1.153103844383938,5,27,52.689998626708984
0.4383663845148986,1.0837279278235767,1.4739851249818652,4,27,52.5099983215332
0.41133536216528904,1.1085789306952556,2.0,7,26,52.63999557495117
0.38572410043079625,0.9164129693684997,1.4711531061481458,7,27,52.630001068115234
0.41242328742953116,1.0366616672339148,1.6168460435600127,6,33,52.81999588012695
0.427368798899332,1.1415737864758737,1.592772360174942,7,27,52.689998626708984
0.4295892757989479,0.8981512735002185,1.5952850937299208,7,27,52.63999557495117
0.4317340920452617,2.0,2.0,9,41,51.650001525878906
0.37735065069745877,1.089353134039665,1.5351767687700142,5,28,52.429996490478516
0.6,1.4171266561000035,0.5,21,35,50.029998779296875
0.4212401005953801,0.9633420879513641,1.156107243277422,8,27,52.739994049072266
0.6,1.1004217549665678,2.0,34,37,50.159996032714844
0.41379508950196503,1.0258651948995647,1.6236884683648578,7,33,52.59999465942383
0.3707861210714604,0.8942306078055834,2.0,8,28,52.52999496459961
0.42150357860584686,0.8096375269355511,1.0782310258317738,5,28,52.48999786376953
0.40756699684312914,0.9587517387125346,2.0,4,29,52.619998931884766
0.37124010672997987,1.0655887926157384,2.0,50,38,49.7599983215332
0.44274663165205563,0.6163043352864395,0.5,7,29,51.89999771118164
0.4524169635605525,1.0178200262635753,2.0,6,27,52.869998931884766
0.45919259701132753,0.9972776467332265,1.630151038963318,6,27,52.70000076293945
0.44751726672156955,1.0195512152392079,2.0,5,28,52.5099983215332
0.448294795450344,1.1022857231666476,1.6096038673561441,8,26,52.64999771118164
0.4214781008926366,0.5,1.426825084549252,22,35,51.230003356933594
0.6,2.0,2.0,39,32,48.97999572753906
0.37162347582136723,0.8219085595333224,1.3357333551558845,9,27,52.46999740600586
0.41411406723930877,1.010982104097891,2.0,8,26,52.679996490478516
0.4119311656478898,1.7441142860117853,2.0,8,29,52.209999084472656
0.45692868262700403,1.0168269264797596,1.121592675842055,5,27,52.79999923706055
0.34798126062769774,1.106103794319588,2.0,6,28,52.349998474121094
0.4828354550205573,1.0011716069822607,1.1376611178424456,6,44,52.679996490478516
0.4306852746159318,1.061346372707443,1.1006073575458335,6,28,52.65999984741211
0.4368328770684982,0.9132693461246695,1.5251030244574928,8,26,52.47999954223633
0.42063020078155133,1.1719284022838086,2.0,5,27,52.749996185302734
0.47222364281700546,1.235415365408216,1.592943247198024,8,44,52.53999710083008
0.36354835731120955,0.848735092756093,2.0,13,28,52.0099983215332
0.4220313373586936,0.7570305532767437,1.2287018488201713,14,42,52.34000015258789
0.4521371457474481,0.9561242154121216,1.4042709498421393,17,27,52.369998931884766
0.42347088708008446,1.1848867430627215,2.0,7,26,52.56999588012695
0.4308794889417118,0.9136962403004825,1.4600997231330342,4,28,52.429996490478516
0.4772271442599414,1.0862564675218866,1.3009335062988496,5,27,52.81999588012695
0.4548918589085845,1.1604737770338205,1.4855985480628886,4,28,52.59999465942383
0.3789038172817821,1.4330037551487855,2.0,31,38,50.909996032714844
0.46600004402374806,1.0067200681406867,1.0208946964862236,6,27,52.689998626708984
0.42607255541817507,1.1284665373538152,1.1471071529516261,6,29,52.630001068115234
0.46018010105793394,1.1235834301948362,1.5581444018131294,8,26,52.619998931884766
0.49862232640871385,1.0447501712954301,1.4159818198857201,6,28,52.429996490478516
0.409399895537593,1.4573631996460428,2.0,5,29,52.66999435424805
0.414451878880954,1.3297555256618345,1.454058034359288,4,28,52.27000045776367
0.46718288657601503,0.9626796212022521,1.471302476839456,5,45,52.72999954223633
0.43924866448114114,0.9673528022841771,1.0949035438811783,9,26,52.54999923706055
0.409211274225741,0.797214068424118,1.39363278481355,17,28,52.15999984741211
0.4648752404147574,1.0975662942175564,1.1431143808835011,6,44,52.679996490478516
0.5172285093529906,1.0545315666567123,1.2022990901399653,7,42,52.0099983215332
0.36118454561220703,1.724443502656226,2.0,5,30,52.30999755859375
0.3,0.8849335014094195,2.0,8,36,51.41999816894531
0.43795876302444475,1.0495450504485666,1.5881886227334256,6,35,52.54999923706055
0.4366019487445518,1.166698942814369,2.0,18,29,52.029998779296875
0.3,0.5,0.5,24,28,49.65999984741211
0.4899545429441586,0.9944474205767989,2.0,6,28,52.41999816894531
0.3828978268375625,0.9113203925481741,1.1203295243255988,6,27,52.56999588012695
0.44285995227949826,0.9768178559105313,2.0,12,27,52.57999801635742
0.45874921598783047,1.1916107513179859,2.0,7,27,52.59000015258789
0.36556938305862,1.2769336201107029,2.0,9,28,52.429996490478516
0.4698516329387335,1.4813202865216333,2.0,6,43,52.54999923706055
0.4628017927423471,1.2122575710562946,2.0,5,43,52.560001373291016
0.40151879688012426,1.025850601259853,1.6355333443146414,8,25,52.7599983215332
0.4708215548353709,0.9974814581263891,1.450612009275378,12,26,52.45999526977539
0.40462208044877956,1.0351062103105573,2.0,7,26,52.560001373291016
0.45602751924451035,1.538492159523218,2.0,11,28,52.07999801635742
0.46375316025109226,0.8549285412209879,0.8727497528670207,5,43,52.40999984741211
0.4423688647078219,1.2437771481099902,1.2533939255429738,7,43,52.52000045776367
0.3,1.416707822856123,2.0,40,36,49.779998779296875
0.41680574225926015,0.903736340973861,1.5345320249632284,18,43,52.439998626708984
0.45646140194071,0.9501899497001088,0.9405922276760752,5,28,52.560001373291016
0.41344296989428087,1.0784440693246369,2.0,13,43,52.429996490478516
0.3,2.0,2.0,1,35,50.75
0.47190020910547864,1.1922835755690542,2.0,1,31,51.709999084472656
0.3953626317232511,2.0,0.5,4,33,50.589996337890625
0.3772091604105554,0.7563164658026033,1.1115513987880654,10,43,52.32999801635742
0.40577381710573396,0.9055410942172221,1.0742404563882277,11,27,52.40999984741211
0.3568394355040107,0.5,0.5,1,31,51.05999755859375
0.3926783919075873,0.8381165189702163,2.0,5,29,52.439998626708984
0.37411345326411977,0.7406417147753293,1.1524915620022678,6,27,52.57999801635742
0.36004172897214337,0.9910919665592515,1.432375283723261,4,27,52.29999923706055
0.46638023657187117,1.1983079179230982,2.0,8,44,52.59000015258789
0.456312542826917,0.9693856456296592,1.6388234622852955,6,45,52.65999984741211
0.3621510965268755,1.397895678646913,2.0,4,28,52.279998779296875
0.3,1.5785751636876277,0.5,14,33,50.30999755859375
0.5268981239952577,1.3355670042835146,1.2692912776619214,6,28,52.04999923706055
0.4993326119926736,0.716715483033316,2.0,8,31,51.709999084472656
0.4516010023057766,0.8184608804214679,0.5,13,43,51.89999771118164
0.4648616347668631,1.466131251109195,1.5115531685546522,6,42,52.40999984741211
0.4663455500271375,0.8423231862523421,2.0,22,28,51.84000015258789
0.6,1.024095389057686,2.0,17,34,50.909996032714844
0.48209764112949416,1.346417197721196,0.5,12,35,51.63999938964844
0.37395426094262874,1.0482616597134378,1.43037157403933,13,43,52.23999786376953
0.3990749724017897,0.704979548026744,1.066961695798967,10,26,52.630001068115234
0.6,1.6387533232534317,2.0,1,33,50.089996337890625
0.41586393228855145,0.8149516076032003,1.538799538997934,7,27,52.54999923706055
0.47758008103175575,0.8808505068415267,1.0717373722247165,8,26,52.45000076293945
0.4324699447648135,1.5014753822981295,2.0,5,29,52.52000045776367
0.49057949157930747,0.5,0.5,28,20,50.099998474121094
0.35920717063206153,1.006559380708099,1.4223562285180307,9,27,52.40999984741211
0.3,0.5,0.5,8,38,50.44999694824219
0.41237369704045923,0.8209445176568654,0.9990743234291752,4,28,52.46999740600586
0.4410665211313942,1.2075879037856303,1.5087562034108144,10,26,52.630001068115234
0.46206650297252005,1.1007248933035974,2.0,9,27,52.52000045776367
0.40655675962316684,1.2441821898760135,2.0,7,26,52.38999557495117
0.45396431868939024,1.2191209899128395,0.8936592236336999,5,30,52.429996490478516
0.6,1.5587282988299518,2.0,13,34,51.44000244140625
0.4927375453329875,0.5,0.5,3,33,51.43000030517578
0.36892186739906907,0.7228942860855107,1.1896651902978759,7,26,52.15999984741211
0.44056468992696607,1.2370326810640575,1.6390952971046229,6,37,52.91999435424805
0.4472047865194877,1.0633015914557546,2.0,6,45,52.749996185302734
0.41300159880848464,0.760199441412112,2.0,17,41,52.02000045776367
0.3,1.2963390868352525,2.0,9,27,51.93000030517578
0.3388597897811466,0.881010628279566,2.0,24,38,51.519996643066406
0.37245089277461785,0.9155071575315601,2.0,1,30,51.869998931884766
0.4209115584051738,1.6394339991442868,1.4371775119590984,4,29,52.23999786376953
0.4486492356403379,1.038650584517994,2.0,7,45,52.429996490478516
0.3,0.9173343314219065,0.5,1,37,50.93000030517578
0.5334293535845698,1.1865849433962645,2.0,8,27,52.279998779296875
0.6,1.4473886572241734,0.5,7,33,50.980003356933594
0.42332312116024085,0.9249458777644988,2.0,10,26,52.65999984741211
0.47092205695186984,1.381296827397646,2.0,10,43,52.28999710083008
0.4422938376408829,1.2453311435808851,1.6282466152382917,6,38,52.95999526977539
0.44888299656230934,1.1478409194518724,1.3888279869981828,7,38,52.77999496459961
0.44236533183828236,1.25155705483416,1.6417039299581446,6,38,52.95000076293945
0.4425675224231682,1.2518335574024466,1.6414047814080228,6,38,52.939998626708984
0.4426889094756109,1.2525246181199556,1.6418976769113605,6,38,52.95000076293945
0.4092912727676873,1.662442280586345,2.0,4,41,52.15999984741211
0.3,1.2060980226819846,0.5,50,31,47.70000076293945
0.4397066391023804,2.0,2.0,4,30,52.30999755859375
0.4439259021249349,1.256939687434826,1.642337036702834,6,38,52.91999435424805
0.49663862171660034,0.9854970674055309,0.5,35,38,50.349998474121094
0.4438983373310047,1.2568020884235356,1.642135649483441,6,38,52.90999984741211
0.4486939716869168,1.1409589595342733,1.3231947768424683,6,38,52.89999771118164
0.44274714568732587,1.2293678909263321,1.6194035249285201,7,38,52.939998626708984
0.453172664480762,0.8634950801870039,1.3676791592674438,4,27,52.47999954223633
0.4472275635247413,1.267514868192937,1.6384867323699643,6,38,52.96999740600586
0.44774118688461306,1.2688258982266105,1.6372342896909695,6,38,52.9900016784668
0.418110172133642,1.0226053273229843,2.0,21,43,52.27000045776367
0.44324115818371757,1.2214524346225069,1.6096929342335868,7,38,52.90999984741211
0.43926079240053234,1.2055027301433325,1.3102257063525349,7,43,52.64999771118164
0.351672211584251,1.7877632262843668,2.0,8,30,52.099998474121094
0.4513634415463572,1.279663509818611,1.63686410242742,6,38,52.9900016784668
0.4513599767356472,1.2798774066300562,1.6374083347436268,6,38,52.9900016784668
0.45134935268169907,1.280172799354947,1.6380564272703997,6,38,52.9900016784668
0.43957367182328644,1.2496066821524303,1.673812571594065,6,38,52.95999526977539
0.45350872452358165,1.2840998186394472,1.6224214945589508,6,38,52.95999526977539
0.4462029761825689,1.2336851891243459,1.640137648543614,7,38,52.91999435424805
0.4373523225760849,1.2454060385523038,1.6744475192182529,6,38,53.02000045776367
0.45740749326171093,1.294606125889202,1.566961916938932,6,39,52.71999740600586
0.4488471212534193,1.1527407111539794,1.39273515412215,6,38,52.929996490478516
0.4336851812442178,1.229270921286465,1.665427003655728,6,38,52.999996185302734
0.44742705676666494,1.1688024478861818,1.5590559328465077,7,38,52.90999984741211
0.44861372944386857,1.1544605201592901,1.3904028598171032,6,38,52.939998626708984
0.4335907414121858,1.2347729031185002,1.6723016802758595,6,38,52.9900016784668
0.43811156057322675,1.2482126258184691,1.671234574514175,7,38,52.91999435424805
0.43348990359170403,1.233173591578491,1.6713586667682452,6,38,53.0099983215332
0.43002833565172793,1.2572144343003462,1.6784523661553887,6,37,52.84000015258789
0.4226039017464831,2.0,2.0,9,28,51.96999740600586
0.4479470151550884,1.1550545556326497,1.4118033926518265,6,38,52.91999435424805
0.44797140569814564,1.154836713199665,1.4132021775907373,6,38,52.91999435424805
0.44798366931725897,1.173222249139211,1.5995533625698792,7,38,52.89999771118164
0.4483770341837856,1.2901669150390331,1.6540083062109592,7,38,52.81999588012695
0.517151286420019,0.7031975690492595,0.5,50,37,49.409996032714844
0.43236570300900595,1.2140173912826955,1.6583495924502036,6,38,52.95000076293945
0.3,0.8918244941348541,0.5,34,40,49.88999938964844
0.44859329117202074,1.1571479674225909,1.3716472531559474,6,38,52.95999526977539
0.44394240787295036,1.1346815663895766,1.5501658397084623,6,38,52.999996185302734
0.44827730918391523,1.1550560313144191,1.5803674174372426,7,38,52.880001068115234
0.4548742115628116,1.252506185961519,1.3804236101350973,6,39,52.70000076293945
0.4301097187007945,1.2194521137648575,1.6715370603439892,6,38,52.939998626708984
0.42783054057349496,1.284515622643343,1.6518774386524409,7,37,52.54999923706055
0.44569676041183537,1.1112147087747344,1.5495790248418384,6,38,52.939998626708984
0.5090200163793749,0.7956951396657245,0.5,9,27,52.029998779296875
0.4458185110289601,1.111065834729597,1.54807496541651,6,38,52.929996490478516
0.48742262798525127,0.8641887430704845,1.2819650077863096,17,27,52.1099967956543
0.45652273153812106,0.9678014798865853,1.5314946251229642,8,25,52.63999557495117
0.4460078726442295,1.1109677780510179,1.546064653881448,6,38,52.939998626708984
0.4496111501172424,1.1356926566760337,1.320185420226189,6,38,52.88999557495117
0.44469867668777696,1.116920336970871,1.6012194800156505,6,38,52.95000076293945
0.45145727333097563,1.1421963993243849,1.6034566706447508,7,38,52.84999465942383
0.4441724515327419,1.2493251063497464,2.0,6,38,52.91999435424805
0.44421870487858384,1.2496537140843276,2.0,6,38,52.91999435424805
0.4442757593148995,1.2500138073114941,2.0,6,38,52.929996490478516
0.44820771253274977,1.250428142282053,1.6904611008751966,5,39,52.679996490478516
0.4422383281578014,1.129660859380888,1.6508931457115237,6,38,53.060001373291016
0.44235028105240326,1.1289514495394732,1.6493555887180595,6,38,53.060001373291016
0.44248795408847763,1.1285137790475006,1.6486215198382679,6,38,53.060001373291016
0.4433978856717983,1.1468994948778715,1.6081156355189956,7,39,52.81999588012695
0.44403757745407146,1.1169439371723566,1.6323567987653484,6,38,53.02000045776367
0.45531002890137506,1.1774596146459553,1.6906049958435874,6,37,52.999996185302734
0.4440235720739571,1.2328825246075985,2.0,6,38,52.96999740600586
0.44213863109954815,1.1699604139376554,1.7345125257351892,6,38,53.09999465942383
0.5066768813898468,2.0,1.2263173910375662,24,37,50.019996643066406
0.4054273027154044,0.8248139879420435,1.1315685371689868,25,28,51.400001525878906
0.3603252681030755,1.1239102233977323,2.0,16,27,52.0099983215332
0.5381317056222347,1.3090004448164132,1.397522673015774,12,28,51.849998474121094
0.3,1.1090279295874206,1.5064692355412714,5,28,51.77000045776367
0.4330021966392993,0.5,2.0,12,32,51.05000305175781
0.39231468269587016,0.797907478381633,0.5,4,28,52.029998779296875
0.36448956600586857,0.7693783273971901,1.222516344147622,17,42,52.029998779296875
0.47093303085887245,1.007889756211419,2.0,13,26,52.3599967956543
0.48446278711604174,0.7951921442230983,0.5,5,43,52.14999771118164
0.49640254618410895,1.3176672544765347,2.0,18,40,51.68000030517578
0.37833818150593423,1.0113063393908823,1.4796626703680078,21,43,52.02000045776367
0.3,0.9373452137038512,0.5,13,20,50.650001525878906
0.4757387530587507,1.0000751039186968,0.5,5,28,52.09000015258789
0.39278347915759876,0.689935362517565,1.008675988885971,12,27,52.46999740600586
0.4618651878248303,0.8453339466030746,1.3155276705741132,19,44,52.40999984741211
0.46175665225246304,1.00443418016521,1.3897458909461968,14,43,52.34000015258789
0.6,1.9999999999999998,0.5,9,35,50.019996643066406
0.37326204913123445,0.5,0.5,50,39,49.369998931884766
0.3,1.7907794045070657,1.4374485540849824,7,29,51.54999923706055
0.4134380045060175,1.166150880397911,1.3608790068837902,12,26,52.439998626708984
0.4826892958648247,1.6033729119246491,1.4582276326092358,8,28,52.189998626708984
0.4578241831928164,1.7909575048569724,2.0,5,28,52.21999740600586
0.5535307161876841,0.9746741031944484,2.0,5,33,51.709999084472656
0.41224085651793296,2.0,2.0,1,29,51.150001525878906
0.48144634682866794,1.538167564160449,0.5,1,34,51.12000274658203
0.3,1.4648416434475404,2.0,17,32,51.519996643066406
0.41437616253206994,1.168619539517333,1.632094259271896,6,34,52.72999954223633
0.42635435909305114,1.2452268825341508,2.0,6,36,52.66999435424805
0.41506280435047904,0.919075982399735,0.9924938574867855,14,27,52.439998626708984
0.4677342779126342,1.1377529906512538,1.2945033249043305,19,26,51.97999954223633
0.4162583459337263,0.88142913073634,1.5791031806460967,11,25,52.53999710083008
0.4157979408290582,1.172578335059268,1.1665301460825312,6,32,52.429996490478516
0.49357088728412746,2.0,2.0,39,20,48.47999954223633
0.42643266769226895,0.7907313930117432,0.5,19,20,51.619998931884766
0.3474104971951263,1.1677621740044235,2.0,12,43,52.31999588012695
0.4290955573426386,0.6771940334675643,1.2300767823604546,4,28,52.349998474121094
0.4735499696830493,1.3378114346355026,2.0,6,27,52.64999771118164
0.44888649360730126,0.7582605126188239,1.1635935114786025,20,50,51.91999816894531
0.34972202430646976,0.7176962295662402,1.423256380282842,13,29,52.05999755859375
0.4129854903131639,1.064057079567284,1.4762818721869706,3,27,52.45000076293945
0.3,0.9516230884289838,2.0,16,35,51.230003356933594
0.3921585241024576,0.5,0.5,23,40,51.269996643066406
0.36393126275019294,1.3294441598550266,1.4427797494795758,12,27,52.30999755859375
0.45946236215507064,1.2420928775657072,1.4897600991321522,8,26,52.619998931884766
0.4043116449551607,1.4875366091346325,1.5853572999820846,8,29,52.41999816894531
0.45110105555582136,1.2170343308606162,2.0,6,37,52.95999526977539
0.40311480249012316,1.110221541214398,2.0,11,26,52.46999740600586
0.44701383861958843,1.5800550758304008,1.3454110217732926,15,28,51.689998626708984
0.4067355503165484,0.8120202328425712,2.0,5,43,52.189998626708984
0.44453944340220136,1.255545271997152,2.0,5,38,52.689998626708984
