trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1;tukey_lambda
2245;70,76;50,0;5,0;2,9466439643751845;0,8091787932790457;0,38038259463131374
2246;71,3;45,0;6,0;2,4708242953271253;0,8754700566077294;0,35653718743742246
2247;71,22;54,0;7,0;2,2189357919233563;0,832707462726122;0,3767011316790066
2248;71,34;52,0;4,0;2,081513759377369;0,5008084299392792;0,4027233915997179
2249;67,7;57,0;5,0;18,90984422858034;0,84740495676629;0,34996441580720505
2250;70,54;55,0;7,0;2,429485858468219;1,1525116865728113;0,39092867915857177
2251;70,7;49,0;2,0;1,7905192242048809;0,8485338516612111;0,36914801153004967
2252;71,06;53,0;8,0;2,804386316380625;0,5156352971169044;0,40778962207020136
2253;71,02000000000001;51,0;3,0;1,865138088104933;0,8460092698513055;0,3593948039134529
2254;71,04;55,0;6,0;1,580196089375626;1,2183636553628432;0,38477062349132557
2255;70,98;42,0;6,0;2,0899107222181352;0,8215502725604538;0,4223480607633683
2256;71,78;48,0;5,0;1,4754215073358994;0,5106602071915621;0,34815588167606765
2257;71,24000000000001;51,0;5,0;2,5778243941150976;1,410481399648114;0,37343629072701734
2258;71,64;53,0;8,0;1,9560848610946833;0,516942079393057;0,3349265731177651
2259;71,16;44,0;7,0;1,5779839291393092;0,514214973022964;0,40413812653939496
2260;0,6799999999999999;49,0;6,0;1,437443283612759;7,950462060159143;0,3910354154566201
2261;71,54;54,0;4,0;1,1123656357865042;1,129853219659878;0,362973099457088
2262;70,98;57,0;7,0;1,8646675100272514;1,191603774274525;0,32049588569616155
2263;67,30000000000001;52,0;5,0;15,16323929568509;0,8813721612888783;0,4362750506426163
2264;71,3;46,0;6,0;2,29215861689539;0,5189168490742029;0,33889009383428875
2265;71,92;50,0;5,0;0,8976760014574289;0,5041912408617237;0,37372308442925983
2266;1,4200000000000002;55,0;4,0;1,5179155092318897;17,423204291978855;0,3481579438886575
2267;64,94;51,0;7,0;0,5042733295957738;1,6179984542598622;0,4139196542830465
2268;70,54;53,0;9,0;3,376050612907189;1,1162607869065386;0,3879360998309148
2269;71,44;47,0;4,0;1,2211841466225897;0,8946202178736218;0,31447108999921514
2270;71,72;54,0;6,0;1,807645569030331;0,5106877986150553;0,36234514746375424
2271;69,26;56,0;3,0;1,00949440458103;1,4361161649958294;0,2744989562230479
2272;71,1;12,0;8,0;1,436306294948495;0,8607787102233911;0,33343700270386284
2273;70,08;52,0;5,0;0,8093529468755621;1,1309111690697562;0,2954056852624743
2274;70,24000000000001;50,0;6,0;2,189792778399259;1,7551035496191492;0,2460376042392856
2275;72,11999999999999;52,0;8,0;1,3707372308802528;1,171651482044354;0,3492836202890018
