weight,tukey_lambda,shrinkage_alpha_0,shrinkage_alpha_1,knn_k,kmeans_k,last_task_accuracy
distance,0.6822066226404745,6.140167809840284,10.0,1,20,57.040000915527344
uniform,0.405172197251089,10.0,0.0,1,20,55.8699951171875
distance,0.5490564484643755,2.786926207830516,7.497290458366864,1,1,60.28000259399414
distance,0.43568554925457054,3.2693781069292345,8.397723162964262,1,1,60.54999923706055
uniform,0.3708815419781036,3.3773497670228014,10.0,1,1,60.689998626708984
distance,0.316003270814582,3.689518850382449,10.0,1,1,60.439998626708984
distance,0.431338485139956,3.9894791551568605,10.0,20,1,59.82999801635742
distance,0.3911080356089751,3.5275858934963593,10.0,8,1,60.560001373291016
distance,1.0,5.1701561516252434,0.0,1,20,53.88999557495117
uniform,0.3908544036039384,3.667299376566446,10.0,12,1,60.310001373291016
distance,0.3891161959961659,3.46092146522839,10.0,1,1,60.5099983215332
distance,0.5209837597638388,5.480808748257599,5.378012144359355,1,20,58.8599967956543
distance,1.0,5.419434355543666,5.521017813534371,20,20,50.209999084472656
uniform,0.3660957300576349,3.594602035575021,9.20778971054374,1,8,59.84000015258789
uniform,1.0,3.6304454844135887,5.760943515819063,1,1,56.589996337890625
uniform,0.7842529633182436,4.567085395108942,10.0,1,1,57.41999816894531
uniform,0.4289718604108744,3.002383797884641,10.0,1,1,60.60000228881836
distance,0.4015786699736366,3.6983325940051333,6.3618772863159485,10,20,59.22999954223633
distance,0.4373665650842631,2.8876742145054384,8.86091119734412,1,1,60.810001373291016
uniform,0.6774364754184,10.0,0.0,1,20,55.839996337890625
uniform,0.4958413972593912,4.559509718098785,6.281141264561894,1,20,59.52000045776367
distance,0.8251366974981084,1.7949628573075365,3.5640547341398943,12,20,58.54999923706055
distance,0.9999999999999999,2.9771559032363077,3.0801115248974926,15,1,57.209999084472656
distance,0.46034455524138357,2.968600463938518,8.647836244435489,5,1,60.560001373291016
distance,0.27221511103810037,4.330007551567679,5.120887596670841,1,20,59.6099967956543
distance,0.47193475834432197,2.9229275581349636,8.397718091175014,1,8,59.54999923706055
distance,0.33806846689531217,3.086955667667283,9.999999999999998,1,1,61.0099983215332
distance,0.3479265762147943,3.089767136335329,8.386819232711929,1,1,61.119998931884766
uniform,0.4887269878799002,7.895434566624936,10.0,20,1,56.959999084472656
distance,0.390772576295016,3.095849262717783,6.1768664275439615,1,1,60.82999801635742
distance,0.3849206715706058,2.9907954648757644,7.6779158637954215,1,1,61.1099967956543
uniform,0.3765692919403882,5.916792066912678,10.0,20,1,58.040000915527344
distance,0.5309067366780753,6.435806566253531,10.0,20,1,57.69000244140625
uniform,0.2751072773402326,5.191615463888109,9.999999999999998,1,1,58.119998931884766
distance,1.0,10.0,10.0,1,1,53.45999526977539
uniform,0.3531839958311188,3.328275828714286,6.677265405935817,1,1,60.619998931884766
distance,0.3538483480905233,3.543964593158665,5.2127225164740345,1,20,60.65999984741211
uniform,0.6003382690880127,2.481516285064403,5.96668865846044,1,1,60.22999954223633
distance,0.5761308395625108,2.714973965799989,5.67059975666755,10,1,60.15999984741211
uniform,0.4588953445300174,2.913146897408385,6.127421499788578,1,1,60.7599983215332
distance,0.37043178248863184,3.0407194698596074,8.60673167684836,1,1,61.06999969482422
uniform,1.0,7.941482674132971,10.0,20,1,54.06999588012695
distance,0.19593709595090011,3.800631454045784,10.0,1,20,59.02999496459961
distance,0.3952060700509453,7.066189177156384,10.0,20,20,55.43999481201172
distance,0.45752661139543,3.171803683118269,7.877346669796163,17,1,60.45000076293945
distance,0.356718030813992,3.1660147625203674,7.58074964889274,1,1,60.939998626708984
uniform,0.3622383629078043,2.8980175941357613,8.081356565064802,1,1,61.31999969482422
uniform,0.2659821834314173,3.0696463831219427,10.0,1,1,60.709999084472656
uniform,0.33350824307354204,2.9861745333750216,8.564104868638026,1,1,61.21999740600586
distance,1.0,10.0,0.0,20,20,48.07999801635742
uniform,0.3713538464546825,2.787294430655048,7.184589933664692,1,1,61.369998931884766
distance,0.9999999999999999,0.0,0.0,5,1,0.4
distance,0.6594832395225163,1.490551921926817,0.0,9,1,58.2599983215332
distance,0.6420092790233302,8.567905743422823,10.0,20,20,52.96999740600586
distance,0.21569371850394006,6.156297393558391,10.0,1,20,58.29999923706055
distance,0.7821905525302304,2.363387569236522,2.8053072545613693,18,1,59.31999588012695
uniform,0.5250859968327808,1.8651655555960276,4.3520502924827715,1,1,61.56999969482422
distance,0.4844217802092295,2.178060389356859,4.528240512667534,1,1,61.57999801635742
uniform,0.4686242886734905,2.1879937094212454,5.625047125931428,1,1,61.72999572753906
distance,0.001,5.409341904327079,10.0,20,20,30.53999900817871
distance,0.39889605763002683,6.641131948751759,9.999999999999998,1,20,59.31999588012695
uniform,0.7610495719776686,1.2328422895054114,2.0618935868556982,8,20,59.56999588012695
uniform,0.3086385386271464,6.256643074214705,5.617152528924761,1,20,58.77000045776367
uniform,0.5142085705662937,2.1236008194416724,4.126977379994759,1,1,61.37999725341797
distance,0.6113752305129092,1.8904422373299479,3.6832956126894896,5,1,60.89999771118164
distance,0.4094167666481062,5.822084064512173,10.0,1,1,58.27000045776367
uniform,0.6434258065552346,5.732345954263158,9.999999999999998,20,1,57.43000030517578
uniform,1.0,4.477240445977784,10.0,1,20,53.52999496459961
uniform,0.38159127557014155,6.738358181035522,10.0,13,1,57.349998474121094
distance,0.4070179483324231,2.3962329303786927,6.162471512886366,1,1,61.79999542236328
distance,1.0,8.410174673468758,10.0,1,1,53.97999954223633
distance,0.44377556191700007,2.424412135786925,5.757035798279818,1,1,61.56999969482422
distance,0.3336096377564241,2.435898355724872,7.814803394673342,1,1,61.709999084472656
distance,0.4066594259363715,2.160390922778407,6.088659885674165,1,1,61.93000030517578
uniform,0.5122168528033989,8.102744002625126,10.0,1,1,56.849998474121094
uniform,0.3769334476627904,2.104757014753326,6.272388826149769,1,1,61.94999694824219
uniform,0.38006904876031783,2.2175354330731443,7.391703572916127,1,1,61.75999450683594
uniform,0.42054744423964796,2.027916269247684,5.650080362238894,1,1,61.87999725341797
distance,0.3516396996396488,2.212896922103234,5.570399792137022,1,1,62.19999694824219
uniform,0.007341822112091116,10.0,10.0,20,1,29.399999618530273
distance,0.3212277439760088,2.1570310426359076,5.0771335548577445,1,20,61.959999084472656
uniform,0.37217120228008843,2.051950729482373,5.962197432039659,1,20,61.48999786376953
distance,0.4074833615033907,1.9038665538488229,4.092248091374992,1,20,62.019996643066406
distance,0.3750583309211428,2.1819556883251785,3.3796340272722696,1,20,62.089996337890625
distance,0.3727869117134264,2.0653632495447005,4.366760482366613,1,13,61.8699951171875
distance,0.37010375277580654,2.039628776347767,4.351479971454927,1,1,62.290000915527344
distance,0.31564468109833155,1.9849152909832375,2.652057824302551,1,20,62.209999084472656
distance,0.22490683981630466,2.6732109777519417,0.0,1,20,57.480003356933594
distance,0.3469371262198212,1.997243204896061,3.4094463775332846,1,20,62.3699951171875
uniform,0.3729016726175606,1.9139265464948956,3.041397741853121,1,20,62.23999786376953
distance,0.3910029320357569,1.8740893255431308,2.2545490517121998,1,20,62.11000061035156
distance,0.4470329357806339,1.8834889049713848,2.732237219250221,7,20,61.369998931884766
uniform,0.33303099414311116,2.1298495890874523,3.572249945151924,1,20,62.209999084472656
uniform,0.5150432660175535,7.963790791570135,0.0,1,20,56.019996643066406
uniform,1.0,9.009163001536866,0.0,1,20,53.60000228881836
uniform,1.0,5.968326826356782,0.0,20,1,53.35000228881836
distance,0.3437135813972892,1.8512610336552844,3.4345919550332087,1,20,62.43000030517578
uniform,0.31337175073495094,1.8469680821613976,4.019952710604546,1,20,62.25999450683594
distance,0.40145025239370313,1.7193603305027227,3.962378631352857,1,1,62.329994201660156
distance,0.31058494233302947,1.8385289861156768,4.9924235508794075,1,1,62.459999084472656
distance,0.34435839341695823,1.8534559740227727,4.6965420570556065,1,1,62.409996032714844
distance,0.2907113532944355,1.7915373261849172,3.912774053017171,1,1,62.62999725341797
distance,0.001,1.473445464410458,10.0,1,1,23.689998626708984
distance,0.2982329428242073,1.8905505682697243,3.8203179354799,1,1,62.50999450683594
uniform,0.3298619369596562,1.6696714253807208,3.336636116330138,1,1,62.659996032714844
distance,0.3241359793814114,1.6862014087438306,3.295765769913133,1,1,62.72999572753906
distance,0.3201070556700613,1.703629059231278,3.64515912232243,1,1,62.73999786376953
uniform,1.0,7.349825103674021,0.0,1,1,52.70000076293945
uniform,0.3953698304219752,1.5247172852850623,3.435718718090449,1,1,62.519996643066406
distance,0.3220610211008342,1.6199220448607665,3.5085225987929047,1,1,62.79999542236328
uniform,0.32789667794927446,1.564324857901447,4.004017695898396,1,1,62.75
uniform,0.4114359968575196,1.4879429955560497,3.5098198888013314,1,20,62.040000915527344
distance,1.0,6.610360420856832,0.0,1,20,53.749996185302734
distance,1.0,3.8742857400056967,10.0,20,1,56.650001525878906
distance,1.0,2.1789609269983905,0.0,20,1,57.30000305175781
distance,0.5060659638179604,2.546456788375573,1.9049034152282551,20,20,56.81999969482422
distance,0.308897069635106,1.611486057089138,3.4574359257128395,1,1,62.79999542236328
distance,0.590479264856852,1.46592569842074,2.6506707948860395,8,20,61.12999725341797
distance,0.3164733485569373,1.6118260269113651,3.570598466918285,1,1,62.73999786376953
uniform,0.3133331877690078,1.5278950653603847,3.1323874987582045,1,1,62.81999969482422
uniform,0.32174516333556247,1.5475825979991087,3.356357464235993,1,1,62.75999450683594
uniform,0.28782210086682974,1.595819565482333,3.2581489833175743,1,1,62.69999694824219
uniform,0.5161957868496243,5.7408776234492,0.0,20,20,50.18999481201172
uniform,0.3191437597641309,1.5409998812749939,3.076859184410534,1,8,62.339996337890625
uniform,0.5533578987515501,1.330943904012091,3.804397578024915,1,1,61.62999725341797
uniform,0.001,5.173737816030456,0.0,1,20,35.79999923706055
distance,1.0,3.244748432963136,0.0,1,20,53.869998931884766
distance,1.0,4.624021176125013,0.0,20,1,54.35000228881836
distance,0.30505378241482456,1.5723253938780268,2.539704768303111,1,1,62.72999572753906
uniform,0.37371200759490436,7.400101631518053,10.0,1,20,58.88999557495117
uniform,0.5068090291779891,8.978290832224074,0.0,20,20,50.01000213623047
uniform,1.0,4.42909964086385,0.0,1,1,54.439998626708984
uniform,0.325257989790514,1.4754997031059338,3.299625837864273,1,1,62.93999481201172
uniform,0.33944303271347426,1.3628155978754897,3.2756147952211254,1,1,62.93999481201172
uniform,0.3290829597557716,1.3949496465581612,3.208159030623809,1,1,62.94999694824219
uniform,0.3374278807764383,1.3889341334648997,3.5632023189712427,1,1,62.790000915527344
uniform,0.3361939216879002,1.3650816791838603,2.5490155383882733,1,1,62.93000030517578
uniform,0.3308326325395536,1.3925931137777383,2.847200560724308,1,1,62.87999725341797
distance,0.37002802394462436,1.385907784942269,2.6188630499439975,1,1,62.720001220703125
uniform,0.3532238045872276,1.3714959387925605,2.873450525673415,1,1,62.87999725341797
uniform,0.3162424085801546,1.3700251147051559,2.7955064249768924,1,1,62.8699951171875
uniform,0.3346562125665641,1.4112055518857016,2.924549449089588,1,1,62.900001525878906
distance,0.6717026608034633,5.060640137037859,0.0,1,20,56.589996337890625
uniform,0.2848031347476192,6.513690381155578,10.0,1,20,58.81999588012695
distance,0.3333836514845051,5.4073919120872835,9.999999999999998,1,20,59.59999465942383
distance,0.6488254702937418,10.0,10.0,20,1,55.540000915527344
uniform,0.5253282884010195,9.156653132767037,10.0,20,1,56.470001220703125
uniform,0.4347676018467494,4.457296107103188,5.347541993981989,20,1,58.65999984741211
uniform,0.6915383084939494,5.279536305926481,4.873741947423161,1,1,56.91999816894531
distance,0.36506038106444433,1.4808326887173837,2.7174555066161385,5,1,62.720001220703125
uniform,0.3459681046427847,1.3858301122015806,2.8928764585327444,3,1,62.94999694824219
uniform,0.4683003977743603,1.4085252456154027,3.1144621280079727,7,1,62.04999542236328
uniform,0.3400383531381097,1.3885034287403784,2.925027671234626,2,1,62.909996032714844
distance,1.0,6.127076253571518,10.0,20,1,55.0099983215332
distance,0.373094886504688,1.4663726499564813,1.8941643849671876,5,20,62.11000061035156
uniform,0.3404504540541263,1.3815329932847775,2.0754016914200903,5,1,62.650001525878906
uniform,0.32966969800882007,1.606128031496938,3.4123078549876174,6,1,62.779998779296875
uniform,0.33253892540741936,1.441565433197642,3.0344541072438904,3,1,62.86000061035156
uniform,0.3941627093541768,2.130195830109347,4.582100070043559,11,1,62.06999969482422
distance,0.3423057497617024,1.9144581376718635,3.8573345797448515,8,1,62.29999542236328
uniform,0.36629571803255334,1.7864278044576907,2.5883356329515212,9,1,62.089996337890625
uniform,0.35846780587124577,1.6328637460121163,3.191203429691079,9,20,62.290000915527344
uniform,0.3500935486201783,1.6275443518205317,3.5696261215658307,13,1,62.66999816894531
distance,0.40793197548376664,1.9130262710206214,3.4464221571924654,19,1,62.00999450683594
distance,0.34218357923577447,1.6048158158933683,2.7302737302617692,13,1,62.6199951171875
uniform,0.32434619463786923,1.7900988314037012,2.4379289687057653,20,1,62.19999694824219
uniform,0.37856590722348576,1.6295803291580877,1.7552992518258357,20,20,60.8599967956543
uniform,0.39733053418167846,2.3786797475787087,5.841571344091122,20,1,61.80999755859375
uniform,0.3425243274740803,2.0049395547150537,3.9571705510144675,18,20,61.099998474121094
distance,0.27209839917674034,1.6547571735120097,0.0,20,1,56.3699951171875
uniform,0.36381563129291883,1.9179863955081253,3.803776534746512,19,1,62.22999572753906
uniform,0.3196206618088741,1.511797900823583,2.9526954942151495,10,1,62.900001525878906
uniform,0.3411216126721795,1.445871937096872,3.0140445277009182,8,1,62.91999816894531
distance,0.3691278543294261,2.36910898057555,4.973862703305186,18,1,61.829994201660156
uniform,0.32396213710907157,1.4213520011969694,3.1021878455241976,6,1,62.86000061035156
distance,1.0,9.158265256918067,6.328898208761313,1,20,54.249996185302734
uniform,0.36480062479511083,2.9384420347701483,10.0,20,1,60.96999740600586
uniform,0.315606532099519,1.4904411025320523,1.822583039925373,1,20,62.540000915527344
distance,0.7874863400442704,4.372455545154787,6.033798744879881,20,1,57.480003356933594
uniform,0.7723381843748203,8.710905338427708,2.8886198235750844,1,1,54.15999984741211
uniform,0.36809738947014864,2.831023726678465,5.593574380691885,20,1,61.16999816894531
uniform,0.3421265769128593,2.975828433920042,2.8201033225175065,1,20,60.72999954223633
uniform,0.356778863470311,2.5503301268208745,7.228509658492959,13,1,61.68999481201172
distance,0.45083112673005654,7.774344535607286,5.527401821899387,1,20,58.28999710083008
distance,0.6630543825424908,1.3556653523046394,2.8500562017763724,12,1,60.95000076293945
uniform,0.2807174115333643,3.686510946000965,0.9261598059218678,1,20,58.18000030517578
distance,0.4585998225069864,6.3808802986815225,4.0314830467564375,1,20,58.53999710083008
distance,0.001,10.0,0.0,1,20,34.48999786376953
distance,0.32003390731614584,1.7786155996580977,3.827028336296427,17,1,62.68000030517578
distance,1.0,7.149851933763869,10.0,1,1,54.34000015258789
distance,1.0,3.6404327447208438,10.0,1,1,56.659996032714844
uniform,0.3046019112171951,1.6787899113068292,3.3394303330204766,13,1,62.79999542236328
uniform,0.7460336401912894,5.946412066986437,0.0,1,20,56.05999755859375
uniform,0.3161819625469721,1.5610609927771133,3.193560072927821,16,1,62.83000183105469
uniform,0.3495936439121008,1.3266663823057199,2.8706568185563093,1,1,62.909996032714844
uniform,0.3178789187766517,1.516112634390145,3.3215549515460574,11,1,62.79999542236328
uniform,0.3400775882268928,1.3799513532613337,2.955217896510029,1,1,62.909996032714844
uniform,0.3279180845894651,1.579366119189931,2.8477035690036754,14,1,62.909996032714844
distance,0.3230290452345225,1.4274183500496083,2.904691470329268,1,1,62.81999969482422
uniform,0.3342512631309313,1.3419979573833123,2.9204099834060497,1,1,62.909996032714844
uniform,0.5645453133789065,9.357123309680727,4.597370528934187,1,20,57.339996337890625
distance,0.42114734943221804,9.472413934328577,0.0,1,1,50.54999542236328
distance,0.3080001375891671,3.3675331429365647,10.0,20,1,60.71999740600586
uniform,0.9999999999999999,3.053557758196765,8.458007632480284,20,1,57.040000915527344
distance,0.3026971791568841,1.5363287917162087,2.454906776543061,1,20,62.5
uniform,0.34336474322230487,1.4697848975431007,2.7806802041295504,11,1,62.88999938964844
uniform,0.35281557678552494,1.3658169669338793,2.927988419603441,5,1,62.87999725341797
uniform,0.3047322209502055,1.4639332751753642,2.4591217578372335,10,20,62.30999755859375
uniform,0.340532625863465,1.3817103771608674,2.968972273344768,1,1,62.900001525878906
uniform,0.21462901100523146,1.5855845845094252,0.0,1,20,58.78999710083008
uniform,1.0,9.240420229072319,10.0,1,1,53.70000076293945
uniform,0.39131339996459535,2.503561527373048,0.0,1,20,58.439998626708984
distance,0.3067958316657584,1.5898859767018925,3.3155681484225195,9,1,62.72999572753906
uniform,0.32995095031614075,1.3366068968714562,2.6091319425063957,1,20,62.66999816894531
uniform,0.33403624323113024,1.328807452269293,2.9045033900167527,1,1,62.87999725341797
distance,0.7706572106154683,5.3844005903018965,10.0,1,1,56.98999786376953
distance,0.3419304013551933,10.0,10.0,1,20,58.09000015258789
distance,0.36482419726212273,9.234218403616891,10.0,1,20,58.369998931884766
uniform,0.3847115318538451,1.3411125154106416,1.9404420189846858,1,20,62.75999450683594
uniform,0.3960288157120765,1.2978361297479153,2.5793978943657137,1,1,62.62999725341797
distance,1.0,3.206008743695902,6.382562152115474,20,20,54.20000076293945
distance,0.36669326011823256,8.74077368971494,10.0,20,20,54.40999984741211
distance,0.33733807994826687,2.0514509577304088,5.459649882429714,20,1,62.36000061035156
uniform,0.49706291894402216,1.4066320498569638,1.8372642615008294,1,20,61.86000061035156
uniform,0.373448601745231,1.3733832045325642,2.2170641990357973,6,20,62.56999969482422
distance,0.5089860863927542,1.4626652357198204,2.6813949274020383,1,1,61.969993591308594
distance,0.3245503562369375,6.912872421439802,6.53961830718472,1,1,56.029998779296875
distance,0.3601576024137956,2.6266611984111248,7.901190207151948,20,1,61.68999481201172
uniform,0.34157262039544123,10.0,6.051426794623737,1,20,57.400001525878906
uniform,0.30429057927132047,2.1441051442295453,5.005069768035001,20,1,62.23999786376953
uniform,0.295907473374306,4.334493323518669,10.0,20,1,59.499996185302734
uniform,0.30064967216916194,5.812717965900408,10.0,1,20,59.189998626708984
uniform,0.29885087478827854,4.237257845849661,4.698550923296897,1,1,58.39999771118164
uniform,1.0,2.4168886186376604,1.676923170384469,13,20,55.63999938964844
distance,0.3590787321320406,10.0,4.636514348509757,20,20,52.31999588012695
distance,0.7536772688089104,4.252675118557051,3.9877701387594247,1,20,57.089996337890625
uniform,0.3581619609282423,8.363800117754716,10.0,1,20,58.52000045776367
uniform,0.3093938023546978,3.728658971439414,5.9138106357540945,20,1,59.67000198364258
uniform,0.3036694060327972,2.4658350643592417,3.3665591789881537,1,1,61.2599983215332
uniform,0.3209873678082817,1.3927096471642684,3.099303435138727,1,1,62.900001525878906
uniform,0.3419981746423723,1.3864455102724735,2.9402734173875364,1,1,62.91999816894531
uniform,0.335360942917334,1.5148633742131177,2.855153148005121,10,1,62.94999694824219
distance,0.812875109574256,2.78936748596999,6.632035407807541,20,1,58.349998474121094
uniform,1.0,2.7966049838500213,7.848065204980054,1,1,57.089996337890625
uniform,0.3417061666430143,1.387152098853782,2.945317425745788,1,1,62.91999816894531
uniform,0.342245169245921,1.4768453619967685,2.859645806966589,8,1,62.88999938964844
distance,0.3427916540285449,1.6418749065051745,3.5304665010592204,20,1,62.650001525878906
distance,0.3490271479610827,1.5753892987781422,3.6254018338424543,13,1,62.61000061035156
distance,0.3078707915627727,5.6758740751878225,6.332935365911615,1,20,59.07999801635742
uniform,0.32775732710816613,1.5445155058037923,2.869952133267532,12,1,62.86000061035156
uniform,0.2967242232160965,1.9502051223707293,4.694118761938554,9,1,62.43000030517578
uniform,0.3397344675535247,1.4289382792779934,2.789209514151858,10,1,62.970001220703125
uniform,0.3510084466259146,1.4688847403909897,2.7136477733842796,15,1,62.849998474121094
uniform,0.33808161334477693,1.4035967582903608,2.7493278374191528,10,1,62.94999694824219
uniform,0.3486412983365944,1.4084756947613999,2.7874215255678667,10,1,62.91999816894531
uniform,0.3295344563549592,1.4306568588034743,2.704652435511094,11,1,63.0
uniform,0.3220154426195211,1.428597132063185,2.6069353912059183,13,1,63.0
uniform,0.32323663249638795,1.4222940523734864,2.6215319828381163,12,1,62.959999084472656
uniform,0.32324647211492585,1.442694011032598,2.6177041079460937,13,1,62.98999786376953
uniform,0.3250811618727737,1.4264694548073364,2.658017855793296,13,1,62.959999084472656
uniform,0.32219284243111185,1.4237312762775456,2.6161894749454557,11,1,62.98999786376953
uniform,0.3236964344785872,1.4049282421533602,2.6345636943695068,11,1,62.91999816894531
uniform,0.31977916974959997,1.4720286829416054,2.571612665830074,14,1,62.93999481201172
uniform,0.3300648068449559,1.4489703390969868,2.5797711208955816,12,1,62.94999694824219
distance,0.3261738742010716,1.4042731182083643,2.756694557836456,12,1,62.93999481201172
distance,0.31273855785265126,1.4605107254099092,2.9299781760319723,15,1,62.80999755859375
distance,0.35443342363686386,1.38506071769195,2.6568821429395113,13,1,62.900001525878906
uniform,0.33236157313519,1.3770995410390465,2.628582329339377,13,1,62.93999481201172
distance,0.3349070621461817,1.3861964902205248,2.72230470781605,9,1,62.959999084472656
uniform,0.3287428677787373,1.4347370181389785,2.8027087620425357,13,1,62.91999816894531
