tukey_lambda;shrinkage_alpha_0;shrinkage_alpha_1;knn_k;kmeans_k;last_task_accuracy
0,436200953133835;1,07416970867049;1,60204535557653;6;30;53,1199989318847
0,442138631099548;1,16996041393765;1,73451252573518;6;38;53,0999946594238
0,43466991622816;1,06444597287461;1,60680687607184;6;30;53,0699958801269
0,461231715489097;1,15660431693558;1,63517577311233;6;42;53,0200004577636
0,46112726637441;1,15610767908617;1,63381244964071;6;42;53,0200004577636
