trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1;tukey_lambda;accuracy_task_1_name1;accuracy_task_1_name2;accuracy_task_1_name3;accuracy_task_2_name1;accuracy_task_2_name2;accuracy_task_2_name3;accuracy_task_3_name1;accuracy_task_3_name2;accuracy_task_3_name3;accuracy_task_4_name1;accuracy_task_4_name2;accuracy_task_4_name3;accuracy_task_5_name1;accuracy_task_5_name2;accuracy_task_5_name3;accuracy_task_6_name1;accuracy_task_6_name2;accuracy_task_6_name3;last_task_accuracy_name1;last_task_accuracy_name2;last_task_accuracy_name3;average_last_task_accuracy;average_accuracy_name1;average_accuracy_name2;average_accuracy_name3;average_of_average_accuracy
3989;63,60;47;4;0,82;1,47;0,42;83.87999725341797;84.19999694824219;81.65999603271484;76.55000305175781;78.25;76.86666870117188;72.35713958740234;73.37142944335938;71.42857360839844;68.07500457763672;69.4625015258789;68.22500610351562;65.21111297607422;65.48888397216797;65.41111755371094;63.58000183105469;63.089996337890625;63.159996032714844;63.58000183105469;63.089996337890625;63.159996032714844;63.27666473388672;71.60887654622395;72.31046803792317;71.12522633870442;71.68152364095052
2614;63,58;45;4;0,84;1,65;0,42;83.81999969482422;84.16000366210938;81.68000030517578;76.5;78.26667022705078;76.9333267211914;72.17142486572266;73.28571319580078;71.57142639160156;68.13750457763672;69.51250457763672;68.375;65.16667175292969;65.53333282470703;65.52222442626953;63.529998779296875;63.12999725341797;63.18000030517578;63.529998779296875;63.12999725341797;63.18000030517578;63.279998779296875;71.55426661173503;72.31470362345378;71.21032969156902;71.69309997558594
3907;63,56;47;4;0,85;1,53;0,44;83.9000015258789;84.23999786376953;81.68000030517578;76.41666412353516;78.4000015258789;76.86666870117188;72.25714111328125;73.57142639160156;71.4857177734375;68.0250015258789;69.4625015258789;68.32500457763672;65.22222137451172;65.42222595214844;65.38888549804688;63.54999542236328;63.08000183105469;63.13999938964844;63.54999542236328;63.08000183105469;63.13999938964844;63.256665547688804;71.56183751424153;72.36269251505534;71.14771270751953;71.6907475789388
2609;63,55;45;4;0,84;1,65;0,42;83.81999969482422;84.16000366210938;81.68000030517578;76.5;78.26667022705078;76.9333267211914;72.17142486572266;73.28571319580078;71.57142639160156;68.13750457763672;69.51250457763672;68.375;65.16667175292969;65.53333282470703;65.52222442626953;63.529998779296875;63.12999725341797;63.18000030517578;63.529998779296875;63.12999725341797;63.18000030517578;63.279998779296875;71.55426661173503;72.31470362345378;71.21032969156902;71.69309997558594
7702;63,52;46;4;0,83;1,41;0,43;83.84000396728516;84.26000213623047;81.69999694824219;76.63333129882812;78.30000305175781;76.78333282470703;72.39999389648438;73.39999389648438;71.45713806152344;68.2125015258789;69.53750610351562;68.2750015258789;65.24444580078125;65.5777816772461;65.41111755371094;63.47999572753906;63.08000183105469;63.099998474121094;63.47999572753906;63.08000183105469;63.099998474121094;63.21999867757162;71.63504536946614;72.35921478271484;71.12109756469727;71.70511923895941
